time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,algo_lat,algo_lon,algo_alt
1570519625,31.50803355,120.4012051,738.0498542,-1.173442026,-1.109665166,-170.4661122,37.53913746,-51.31026948,-0.328782892,32.49346882,52.10890142,0.012272609,0.088504878,5.591077065,167.7008159,34.70739602,54.95889551,0.310810931,-1.173442026,1.109665166,176.2335059,-0.022942026,5.937041226,170.6758153,31.5080111,120.4012326,12.582827
1570519625,31.50802759,120.4012039,738.1243387,-1.110846282,-0.945406073,-172.0768065,36.87830237,-51.4195163,-0.330085883,31.83677169,52.15582431,0.01211122,0.05018202,5.718089137,169.5079447,34.03892782,55.00118194,0.312113922,-1.110846282,0.945406073,177.8442002,0.039653718,5.772782133,172.2865096,31.50800525,120.4012314,12.58266292
1570519625,31.50802162,120.4012029,738.6056233,-1.18428922,-0.644643832,-173.5262419,36.21635846,-51.51071426,-0.338488956,31.1764747,52.1983743,0.008971686,0.183312006,5.672900362,171.1945886,33.37117013,55.02539945,0.320516994,-1.18428922,0.644643832,179.2936356,-0.03378922,5.472019892,173.735945,31.50799936,120.4012302,12.57952072
1570519625,31.50801551,120.401202,738.6571895,-1.012894664,-0.825453327,-174.7537556,35.53889148,-51.59526265,-0.3393921,30.52608316,52.21835329,0.017064301,0.11896633,5.307463492,172.6307866,32.68863618,55.04144112,0.321420138,-1.012894664,0.825453327,-179.4788508,0.137605336,5.652829387,-185.0365414,31.50799355,120.4012293,12.58761059
1570519625,31.50800936,120.4012013,738.5425979,-1.048682004,-0.788199354,-175.9121951,34.85698927,-51.66461193,-0.337395317,29.86152222,52.23102909,0.017496459,0.215259229,5.42690736,173.9324119,32.0032168,55.04191494,0.319423355,-1.048682004,0.788199354,-178.3204113,0.101817996,5.615575414,-183.8781019,31.50798759,120.4012285,12.58803996
1570519626,31.50800331,120.4012005,738.6801078,-1.275552869,-0.939234483,-176.8374948,34.18617498,-51.7425107,-0.339798331,29.19582812,52.23276346,0.007341629,0.351498923,5.432463411,175.1623159,31.32797008,55.05200919,0.321826369,-1.275552869,0.939234483,-177.3951115,-0.125052869,5.766610543,-182.9528021,31.50798162,120.4012278,12.57788231
1570519626,31.50799673,120.4011999,739.1098261,-1.012659882,-1.378612179,-177.7643518,33.45659505,-51.80426076,-0.347301714,28.5280489,52.21154523,0.008391342,0.059653577,5.4632402,176.1253372,30.59587797,55.04013111,0.329329752,-1.012659882,1.378612179,-176.4682545,0.137840118,6.205988239,-182.0259451,31.50797561,120.4012273,12.57892908
1570519626,31.50799077,120.4011994,738.8348064,-0.957459739,-1.316614746,-178.4647155,32.79575961,-51.8489114,-0.342504798,27.84832958,52.18962162,0.009558794,0.186491811,5.956762948,177.0521315,29.9339007,55.0181483,0.324532836,-0.957459739,1.316614746,-175.7678908,0.193040261,6.143990806,-181.3255814,31.50796949,120.4012268,12.5800936
1570519626,31.50798443,120.401199,739.1270149,-1.091774514,-1.398346057,-178.8176482,32.09279039,-51.88786266,-0.347608072,27.181235,52.16865191,-0.003196375,0.354526764,5.917743539,177.8638904,29.23057565,54.98626094,0.329636111,-1.091774514,1.398346057,-175.4149581,0.058725486,6.225722117,-180.9726487,31.50796349,120.4012263,12.56733563
1570519626,31.50797809,120.4011986,739.2702543,-1.272459991,-1.260216854,-178.9315806,31.38982115,-51.9268139,-0.350111268,26.51267438,52.15204896,-0.006294453,0.275573728,6.017661179,178.3029264,28.52725058,54.95437357,0.332139306,-1.272459991,1.260216854,-175.3010258,-0.121959991,6.087592914,-180.8587164,31.50795747,120.4012258,12.56423486
1570519627,31.5079714,120.4011978,737.7748345,-0.903181912,-0.942297928,-178.8694993,30.64804449,-52.00186301,-0.324014278,25.8338771,52.13263039,-0.014372244,0.039770709,5.916711151,178.458645,27.78168706,54.95450156,0.306042316,-0.903181912,0.942297928,-175.363107,0.247318088,5.769673988,-180.9207976,31.50795136,120.4012253,12.55615437
1570519627,31.50796463,120.4011972,737.7862936,-0.904048252,-0.999328022,-178.8346648,29.89739757,-52.05221382,-0.324217445,25.16401263,52.1454415,-0.011919828,0.419889866,5.615141307,178.4676182,27.02978011,54.92916491,0.306245483,-0.904048252,0.999328022,-175.3979415,0.246451748,5.826704082,-180.9556321,31.50794537,120.4012244,12.55860447
1570519627,31.50795849,120.4011968,738.0383951,-1.03019785,-0.997952715,-178.8221181,29.21660404,-52.09211494,-0.328620286,24.46333622,52.14276107,-0.020803439,0.536413783,5.630543545,178.4076106,26.34842305,54.90045103,0.310648324,-1.03019785,0.997952715,-175.4104883,0.12030215,5.825328775,-180.9681789,31.50793908,120.4012237,12.54971838
1570519627,31.50795166,120.4011963,738.3306035,-0.870726482,-1.102814751,-178.8341691,28.45930445,-52.14626561,-0.333723283,23.76466685,52.13064431,-0.022026359,0.364439422,5.640416218,178.4088318,25.58951526,54.87822649,0.315751321,-0.870726482,1.102814751,-175.3984372,0.279773518,5.930190811,-180.9561278,31.5079328,120.4012231,12.54849298
1570519627,31.50794513,120.4011957,738.4108176,-0.801980012,-1.126587832,-178.8575826,27.73526835,-52.19471643,-0.335126087,23.05766216,52.13170694,-0.020653316,0.458504359,5.689200595,178.4237916,24.86427537,54.85367359,0.317154126,-0.801980012,1.126587832,-175.3750237,0.348519988,5.953963892,-180.9327143,31.50792645,120.4012223,12.5498637
1570519628,31.50793842,120.4011952,735.6606202,-1.109845215,-1.10192421,-178.9923065,26.99127395,-52.24886663,-0.28712885,22.33729715,52.12290542,-0.022516655,0.631287856,5.821411199,178.463226,24.11860546,54.8327856,0.269156889,-1.109845215,1.10192421,-175.2402998,0.040654785,5.92930027,-180.7979904,31.50791998,120.4012217,12.547998
1570519628,31.50793185,120.4011946,735.7694822,-0.926710839,-1.195660622,-179.0506067,26.26280274,-52.30111727,-0.289031475,21.61498098,52.09651783,-0.022976289,0.350625449,5.702930085,178.452217,23.38857106,54.8115676,0.271059513,-0.926710839,1.195660622,-175.1819996,0.223789161,6.023036682,-180.7396902,31.50791347,120.4012212,12.54753594
1570519628,31.5079253,120.4011941,735.6205132,-0.605328199,-1.152510132,-179.0656474,25.53654909,-52.35431781,-0.286434,20.8958441,52.07689498,-0.030976544,0.327853521,5.762299296,178.4980536,22.66064753,54.79151754,0.268462038,-0.605328199,1.152510132,-175.1669589,0.545171801,5.979886192,-180.7246495,31.507907,120.4012206,12.5395334
1570519628,31.50791876,120.4011937,735.758023,-0.85576992,-1.04800512,-179.1555859,24.81140416,-52.39231928,-0.288836561,20.18101368,52.06397374,-0.048313756,0.65053894,5.797734758,178.5307852,21.93535448,54.75645675,0.2708646,-0.85576992,1.04800512,-175.0770204,0.29473008,5.87538118,-180.634711,31.50790058,120.40122,12.52219405
1570519628,31.50791187,120.4011933,735.8382371,-1.107669455,-1.230959299,-179.3004911,24.04745177,-52.42842105,-0.290239203,19.47034237,52.03580909,-0.054322148,0.498349033,5.630544213,178.5911897,21.1716413,54.71560612,0.272267241,-1.107669455,1.230959299,-174.9321152,0.042830545,6.058335359,-180.4898058,31.50789418,120.4012195,12.51618349
1570519629,31.50790547,120.4011925,733.1739834,-0.933695552,-1.210555079,-179.4858857,23.33782983,-52.50157002,-0.243741248,18.76320286,52.00482205,-0.052499583,0.141416346,5.742264034,178.676717,20.45826067,54.71707483,0.225769286,-0.933695552,1.210555079,-174.7467206,0.216804448,6.037931139,-180.3044112,31.5078878,120.4012191,12.51800395
1570519629,31.50789867,120.401192,733.4490031,-0.955696781,-1.291630752,-179.5995784,22.58385655,-52.54527134,-0.248543613,18.05932776,51.98201202,-0.062209379,0.299484155,5.710866499,178.8208339,19.70371242,54.68478808,0.230571652,-0.955696781,1.291630752,-174.6330279,0.194803219,6.119006812,-180.1907185,31.50788147,120.4012186,12.5082922
1570519629,31.50789193,120.4011917,733.3802482,-1.148719586,-1.235154322,-179.7469516,21.83653592,-52.58042308,-0.247345938,17.35847847,51.95324083,-0.066606385,0.380084466,5.782344678,178.9275597,18.95664227,54.64466355,0.229373976,-1.148719586,1.235154322,-174.4856547,0.001780414,6.062530382,-180.0433453,31.50787515,120.4012182,12.50389329
1570519629,31.5078859,120.4011912,733.110958,-0.826661355,-1.202189186,-179.8538031,21.16793902,-52.6241239,-0.24264784,16.67395071,51.90542098,-0.070454252,0.072760059,5.717001018,178.9662766,18.28703828,54.62095579,0.224675878,-0.826661355,1.202189186,-174.3788032,0.323838645,6.029565246,-179.9364938,31.50786896,120.401218,12.50004347
1570519629,31.50787961,120.4011909,732.8932341,-0.939960274,-1.248928026,-179.9782943,20.47051367,-52.65547559,-0.238849867,15.998202,51.87430522,-0.08802452,0.312461594,5.677623274,179.0422367,17.58999271,54.58206444,0.220877906,-0.939960274,1.248928026,-174.254312,0.210539726,6.076304086,-179.8120026,31.50786287,120.4012176,12.48247147
1570519630,31.50787299,120.4011903,732.0910932,-1.051439297,-1.377413205,179.7605128,19.73649851,-52.70962608,-0.224851743,15.34023797,51.84339917,-0.099415278,0.266411145,5.675364226,179.148114,16.85425151,54.56217956,0.206879781,-1.051439297,1.377413205,-173.9931191,0.099060703,6.204789265,-179.5508097,31.50785694,120.4012172,12.4710791
1570519630,31.50786688,120.40119,731.8848283,-1.015707185,-1.172572368,179.5863648,19.0590313,-52.74382752,-0.221253529,14.69105333,51.80534245,-0.096553084,0.038613671,5.802853615,179.257867,16.17677669,54.52812912,0.203281568,-1.015707185,1.172572368,-173.8189711,0.134792815,5.999948428,-179.3766617,31.50785108,120.4012169,12.47393971
1570519630,31.50786077,120.4011896,731.8962875,-0.843196803,-1.046722626,179.4690725,18.3815641,-52.77897894,-0.221455236,14.05665757,51.770929,-0.098399649,0.022954613,5.614426619,179.3876314,15.49920643,54.49502386,0.203483274,-0.843196803,1.046722626,-173.7016788,0.307303197,5.874098686,-179.2593694,31.50784536,120.4012166,12.47209167
1570519630,31.50785463,120.4011893,731.9134762,-0.831726158,-0.909738213,179.3877534,17.70077053,-52.80843071,-0.221756925,13.43289959,51.74727626,-0.098225915,0.248846755,5.53305401,179.5393505,14.81889938,54.45591352,0.203784963,-0.831726158,0.909738213,-173.6203597,0.318773842,5.737114273,-179.1780503,31.50783974,120.4012162,12.47226411
1570519630,31.50784848,120.4011889,732.0509861,-0.741340255,-0.691370572,179.408543,17.01886819,-52.84168229,-0.224158513,12.80285545,51.71832449,-0.096080369,0.318389524,5.350938268,179.665205,14.13710734,54.42047234,0.206186551,-0.741340255,0.691370572,-173.6411493,0.409159745,5.518746632,-179.1988399,31.50783406,120.4012158,12.47440837
1570519631,31.50784192,120.4011885,730.206062,-0.785472138,-0.887046295,179.318471,16.29150562,-52.8787336,-0.191960113,12.18336684,51.69415113,-0.090792101,0.435399967,5.221902537,179.674175,13.40970334,54.38424336,0.173988151,-0.785472138,0.887046295,-173.5510773,0.365027862,5.714422355,-179.1087679,31.50782848,120.4012154,12.47969547
1570519631,31.50783564,120.4011882,730.1774141,-0.830880024,-0.944702385,179.3077807,15.59518907,-52.90818545,-0.191461617,11.55387068,51.66850951,-0.094335219,0.415817513,5.282494944,179.6433334,12.71395188,54.3435732,0.173489655,-0.830880024,0.944702385,-173.540387,0.319619976,5.772078445,-179.0980776,31.50782281,120.401215,12.47615121
1570519631,31.50782931,120.4011879,730.3091944,-0.805905034,-1.311209187,179.3216121,14.89332859,-52.93763736,-0.193763057,10.91709649,51.63977305,-0.098538023,0.351776643,5.338517793,179.6593192,12.01268456,54.302346,0.175791096,-0.805905034,1.311209187,-173.5542184,0.344594966,6.138585247,-179.111909,31.50781707,120.4012146,12.4719473
1570519631,31.50782297,120.4011876,730.3091944,-0.736112128,-1.391322951,179.2754886,14.19035934,-52.96898915,-0.193764406,10.26420833,51.61053774,-0.101287492,0.351744158,5.628521053,179.6870896,11.31012316,54.26289763,0.175792444,-0.736112128,1.391322951,-173.5080949,0.414387872,6.218699011,-179.0657855,31.50781118,120.4012143,12.46919676
1570519631,31.50781664,120.4011872,730.1888733,-0.576980953,-1.161137197,179.2609377,13.48849888,-53.00224082,-0.191665658,9.611715667,51.58196292,-0.106853662,0.363082033,5.834791173,179.71548,10.60847401,54.22545095,0.173693696,-0.576980953,1.161137197,-173.4935441,0.573519047,5.988513257,-179.0512347,31.5078053,120.4012139,12.4636296
1570519632,31.50781058,120.401187,730.2289803,-0.839521635,-1.16361403,179.1604784,12.81657558,-53.02979268,-0.192366821,8.959011099,51.55840011,-0.113852843,0.554987995,5.653215343,179.7376449,9.937183259,54.1853417,0.17439486,-0.839521635,1.16361403,-173.3930847,0.310978365,5.99099009,-178.9507753,31.50779942,120.4012134,12.45662953
1570519632,31.50780354,120.4011867,730.0513634,-1.20821664,-0.834602131,179.103455,12.03599137,-53.05259534,-0.189268159,8.307820071,51.52212174,-0.110473178,0.385422092,5.585878767,179.6839172,9.158258873,54.12958794,0.171296197,-1.20821664,0.834602131,-173.3360613,-0.05771664,5.661978191,-178.8937519,31.50779355,120.4012131,12.46000827
1570519632,31.50779703,120.4011863,730.2404395,-1.047873253,-1.003750786,179.2642701,11.31417281,-53.08774706,-0.192569192,7.654931354,51.48096142,-0.110390873,0.05068023,5.247914353,179.7255246,8.436561718,54.0920261,0.174597231,-1.047873253,1.003750786,-173.4968764,0.102626747,5.831126846,-179.054567,31.50778765,120.4012129,12.46008968
1570519632,31.50779016,120.4011859,730.3894085,-0.92289823,-1.161701103,179.4707265,10.55243802,-53.12669876,-0.195170179,6.99721626,51.45759703,-0.111837061,0.069230709,5.329480596,179.5840946,7.674768528,54.05423382,0.177198218,-0.92289823,1.161701103,-173.7033328,0.22760177,5.989077163,-179.2610234,31.50778173,120.4012124,12.4586428
1570519632,31.50778391,120.4011857,730.6300508,-1.244913661,-1.207677044,179.6005515,9.859447802,-53.15045099,-0.199371095,6.332037804,51.44594338,-0.120694151,0.440845677,5.579087561,179.467918,6.982899323,54.00822716,0.181399133,-1.244913661,1.207677044,-173.8331578,-0.094413661,6.035053104,-179.3908484,31.50777575,120.4012118,12.44978518
1570519633,31.50777706,120.4011851,731.1113353,-1.10965401,-1.227990694,179.8170671,9.099930702,-53.21030156,-0.207771731,5.670493558,51.41353748,-0.118460114,0.013443821,5.528927419,179.2526127,6.221212464,53.99145082,0.189799769,-1.10965401,1.227990694,-174.0496734,0.04084599,6.055366754,-179.607364,31.50776978,120.4012115,12.4520186
1570519633,31.50777048,120.4011846,731.0712283,-1.019275523,-1.077830413,179.9293659,8.370350674,-53.25115299,-0.207072394,5.012026168,51.39848056,-0.117094873,0.061510996,5.581673285,179.0865113,5.491220364,53.95877988,0.189100433,-1.019275523,1.077830413,-174.1619722,0.131224477,5.905206473,-179.7196628,31.50776386,120.4012109,12.45338342
1570519633,31.50776378,120.4011842,731.3004114,-1.054193864,-1.317998232,179.9892051,7.627465223,-53.28915468,-0.211073011,4.346027987,51.38792876,-0.125307812,0.193328653,5.45509506,179.001664,4.748276563,53.92193657,0.19310105,-1.054193864,1.317998232,-174.2218114,0.096306136,6.145374292,-179.779502,31.50775787,120.4012103,12.44517017
1570519633,31.50775675,120.4011838,731.5754311,-1.053921686,-1.364053736,179.9667049,6.847989883,-53.32715658,-0.215873582,3.66886723,51.37218927,-0.128621409,0.175427768,5.555085067,178.8993416,3.968928067,53.88141654,0.19790162,-1.053921686,1.364053736,-174.1993112,0.096578314,6.191429796,-179.7570018,31.50775178,120.4012098,12.44185628
1570519633,31.50775038,120.4011834,731.970772,-0.881299678,-1.226983203,179.8948343,6.141694332,-53.36610807,-0.222773977,2.988340601,51.35160788,-0.1353763,0.070264121,5.755493667,178.8693886,3.262293504,53.84919515,0.204802016,-0.881299678,1.226983203,-174.1274406,0.269200322,6.054359263,-179.6851312,31.50774566,120.4012093,12.43510113
1570519634,31.50774323,120.4011827,730.5040001,-0.98382411,-1.14745448,179.8264876,5.348913697,-53.4326082,-0.197174138,2.307941719,51.33911247,-0.135461388,0.315621442,5.574691984,178.9684476,2.466843274,53.83569204,0.179202176,-0.98382411,1.14745448,-174.0590939,0.16667589,5.97483054,-179.6167845,31.50773954,120.4012087,12.43501593
1570519634,31.50773646,120.4011824,730.4696226,-1.09809577,-1.022127269,179.7691295,4.598266722,-53.46396029,-0.196574462,1.631937025,51.31512692,-0.136860934,0.187864743,5.530612659,179.0251483,1.716845455,53.79145284,0.178602501,-1.09809577,1.022127269,-174.0017359,0.05240423,5.849503329,-179.5594265,31.50773345,120.4012082,12.43361625
1570519634,31.50772956,120.401182,730.7847494,-1.026896696,-1.367139417,179.6226032,3.833205574,-53.50006224,-0.202074668,0.944703395,51.28975815,-0.144356106,0.128787223,5.270491277,179.0711186,0.952029114,53.75049097,0.184102706,-1.026896696,1.367139417,-173.8552095,0.123603304,6.194515477,-179.4129001,31.50772726,120.4012078,12.426121
1570519634,31.5077227,120.4011817,731.2774931,-0.991828427,-1.367521115,179.5648873,3.072579542,-53.53141448,-0.21067482,0.247869579,51.25894302,-0.156464059,0.096534158,5.605665541,179.2137087,0.192102738,53.70524911,0.192702858,-0.991828427,1.367521115,-173.7974936,0.158671573,6.194897175,-179.3551842,31.50772098,120.4012074,12.41401301
1570519634,31.50771587,120.4011814,731.6957523,-1.003035297,-1.207819169,179.4834026,2.315279853,-53.56086679,-0.217974893,-0.440529793,51.23341295,-0.160183805,0.12264262,5.640430383,179.2489026,-0.56432321,53.65845121,0.200002932,-1.003035297,1.207819169,-173.7160089,0.147464703,6.035195229,-179.2736995,31.50771478,120.4012069,12.41029334
1570519635,31.50770912,120.4011807,729.2434929,-1.070583551,-1.209212912,179.3695274,1.566850589,-53.6216669,-0.175174612,-1.141092221,51.1974952,-0.163188579,0.123433255,5.544068015,179.3477039,-1.315073778,53.64373382,0.157202651,-1.070583551,1.209212912,-173.6021337,0.079916449,6.036588972,-179.1598243,31.50770846,120.4012065,12.40728864
1570519635,31.50770154,120.4011804,729.4497577,-1.092490721,-1.278655724,179.3131209,0.726392072,-53.65301951,-0.178774501,-1.841337019,51.16151686,-0.171159806,0.049219038,5.413016191,179.3910717,-2.154428569,53.59046996,0.16080254,-1.092490721,1.278655724,-173.5457272,0.058009279,6.106031784,-179.1034178,31.50770215,120.4012062,12.39931756
1570519635,31.5076946,120.40118,729.9023944,-0.88528283,-1.300855442,179.2422214,-0.043104218,-53.68722165,-0.186674254,-2.526172841,51.12717141,-0.177759206,0.055773255,5.472721244,179.4296373,-2.92346669,53.5471722,0.168702292,-0.88528283,1.300855442,-173.4748277,0.26521717,6.128231502,-179.0325183,31.50769597,120.4012058,12.39271839
1570519635,31.50768766,120.4011797,730.0341747,-0.701911262,-1.299626704,179.2401323,-0.812600513,-53.72047379,-0.188973921,-3.217737698,51.08933755,-0.172264392,0.135425537,5.484562822,179.4637583,-3.69240935,53.50292926,0.17100196,-0.701911262,1.299626704,-173.4727386,0.448588738,6.127002764,-179.0304292,31.50768973,120.4012055,12.39821349
1570519635,31.50768067,120.4011794,730.1373071,-0.908839839,-1.118098406,179.1837407,-1.587640786,-53.74327654,-0.190773584,-3.904854546,51.05870749,-0.176691946,0.403729448,5.560684547,179.4458309,-4.465817865,53.4477327,0.172801623,-0.908839839,1.118098406,-173.416347,0.241660161,5.945474466,-178.9740376,31.50768354,120.4012051,12.39378634
1570519636,31.50767311,120.4011787,728.4986478,-0.87228373,-1.427293809,179.1857373,-2.425881504,-53.81642659,-0.162172704,-4.577437114,51.02371831,-0.176894351,0.274182541,5.330133701,179.5006549,-5.307166313,53.43627757,0.144200742,-0.87228373,1.427293809,-173.4183436,0.27821627,6.254669869,-178.9760342,31.50767747,120.4012047,12.39358437
1570519636,31.50766596,120.4011783,728.5559436,-0.713041238,-1.219983501,179.1595448,-3.218662264,-53.8506288,-0.163172062,-5.279627408,50.98676929,-0.173945834,0.207821011,5.639964927,179.4717863,-6.099371046,53.39064003,0.1452001,-0.713041238,1.219983501,-173.3921511,0.437458762,6.047359561,-178.9498417,31.50767114,120.4012044,12.39653341
1570519636,31.50765863,120.401178,728.848152,-0.711737833,-1.38050922,179.1490681,-4.031401162,-53.88198132,-0.168271334,-5.97823584,50.95698533,-0.177651118,0.403057253,5.454998023,179.539812,-6.911146525,53.34016163,0.150299373,-0.711737833,1.38050922,-173.3816744,0.438762167,6.20788528,-178.939365,31.50766484,120.4012039,12.39282879
1570519636,31.50765119,120.4011777,728.7106422,-0.838165946,-1.369823917,179.1734324,-4.85633671,-53.90858411,-0.165870533,-6.689326514,50.92683555,-0.179497932,0.471498626,5.546564428,179.5622839,-7.734579614,53.28373189,0.147898571,-0.838165946,1.369823917,-173.4060387,0.312334054,6.197199977,-178.9637293,31.50765843,120.4012035,12.39098272
1570519636,31.50764358,120.4011774,728.9054478,-0.826414252,-1.472643044,179.2084125,-5.700121573,-53.93993678,-0.169269568,-7.416225782,50.88900712,-0.185161776,0.318491041,5.569023065,179.5030847,-8.577243919,53.23013383,0.151297607,-0.826414252,1.472643044,-173.4410188,0.324085748,6.300019104,-178.9987094,31.50765188,120.4012031,12.38531967
1570519637,31.50763548,120.4011766,726.8714476,-0.80572127,-1.277070529,179.2869903,-6.598236602,-54.01688691,-0.133768048,-8.153825714,50.85487229,-0.19154287,0.308211381,5.649207004,179.4981911,-9.478545469,53.21644277,0.115796086,-0.80572127,1.277070529,-173.5195966,0.34477873,6.104446589,-179.0772872,31.50764523,120.4012027,12.37893949
1570519637,31.50762767,120.4011762,726.676642,-0.932368416,-1.31168372,179.3574427,-7.464197126,-54.0510895,-0.130366799,-8.899264805,50.82663558,-0.192271754,0.404109203,5.525054421,179.4827527,-10.34355957,53.16345176,0.112394838,-0.932368416,1.31168372,-173.590049,0.218131584,6.13905978,-179.1477396,31.50763851,120.4012022,12.37821168
1570519637,31.50761937,120.4011758,726.6537237,-0.829784736,-1.356438126,179.4253524,-8.384488049,-54.09384194,-0.129965289,-9.658712674,50.79745425,-0.194580284,0.234495923,5.448053164,179.4035183,-11.26348823,53.11350765,0.111993327,-0.829784736,1.356438126,-173.6579587,0.320715264,6.183814186,-179.2156493,31.50763167,120.4012017,12.37590433
1570519637,31.50761176,120.4011754,727.0318758,-0.852934784,-1.527877923,179.5071226,-9.228272886,-54.1299444,-0.136563814,-10.43683761,50.77223507,-0.197990496,0.257509765,5.552402947,179.3519838,-12.10662982,53.06463534,0.118591853,-0.852934784,1.527877923,-173.739729,0.297565216,6.355253983,-179.2974196,31.50762467,120.4012011,12.37249545
1570519637,31.50760375,120.401175,726.7969631,-0.923190199,-1.33286932,179.5637891,-10.11640907,-54.16889686,-0.13246213,-11.22037728,50.74796605,-0.19135666,0.349920089,5.694026557,179.2888758,-12.99418465,53.01414173,0.114490168,-0.923190199,1.33286932,-173.7963954,0.227309801,6.16024538,-179.354086,31.50761761,120.4012006,12.37913074
1570519638,31.50759602,120.4011741,724.2644897,-0.808806503,-1.343720663,179.5854556,-10.97349898,-54.25344634,-0.08825999,-12.00838997,50.71679759,-0.192848774,0.280988052,5.60620437,179.2499638,-13.8554324,53.01213417,0.070288029,-0.808806503,1.343720663,-173.8180619,0.341693497,6.171096723,-179.3757525,31.50761051,120.4012001,12.37764012
1570519638,31.50758702,120.4011736,724.0811432,-0.797416055,-1.446590221,179.6204182,-11.97140477,-54.30189888,-0.085057776,-12.80436293,50.68873778,-0.196272131,0.340716599,5.499429222,179.2168298,-14.85315585,52.96006178,0.067085815,-0.797416055,1.446590221,-173.8530245,0.353083945,6.273966281,-179.4107151,31.50760335,120.4011995,12.37421841
1570519638,31.50757876,120.4011731,723.8748784,-0.853566216,-1.653362805,179.5882864,-12.88726053,-54.34560125,-0.081455613,-13.60733895,50.65646312,-0.20080139,0.355617324,5.634178232,179.2105918,-15.76876726,52.91150849,0.063483651,-0.853566216,1.653362805,-173.8208927,0.296933784,6.480738865,-179.3785833,31.50759611,120.401199,12.36969088
1570519638,31.5075705,120.4011726,723.9837403,-0.761746205,-1.641637533,179.5754236,-13.80311628,-54.39215353,-0.083353292,-14.41154684,50.62530115,-0.211538803,0.31615109,5.778891377,179.2280777,-16.68466505,52.86579068,0.06538133,-0.761746205,1.641637533,-173.8080299,0.388753795,6.469013593,-179.3657205,31.50758887,120.4011985,12.35895531
1570519638,31.50756224,120.4011721,723.6915319,-0.704177015,-1.469912573,179.5047831,-14.71897203,-54.43680585,-0.078250855,-15.22267455,50.59769621,-0.21850585,0.332478335,5.899527465,179.2475938,-17.6003719,52.81818253,0.060278894,-0.704177015,1.469912573,-173.7373895,0.446322985,6.297288633,-179.2950801,31.50758156,120.4011979,12.35199025
1570519639,31.5075535,120.4011714,722.304974,-0.80743018,-1.321693644,179.4592231,-15.68804925,-54.50805686,-0.054047929,-16.02568873,50.5665055,-0.221874999,0.498509861,5.677986566,179.3038471,-18.57170373,52.7916902,0.036075967,-0.80743018,1.321693644,-173.6918294,0.34306982,6.149069704,-179.24952,31.50757433,120.4011974,12.34862315
1570519639,31.50754515,120.4011709,722.6086416,-0.576631676,-1.389886695,179.3537642,-16.61388404,-54.55840904,-0.059345144,-16.83606747,50.5276483,-0.230656102,0.340753494,5.521984077,179.343282,-19.4979119,52.74875026,0.041373182,-0.576631676,1.389886695,-173.5863705,0.573868324,6.217262755,-179.1440611,31.50756702,120.4011969,12.33984415
1570519639,31.50753682,120.4011704,722.4997797,-0.680164695,-1.276001124,179.3314243,-17.53750131,-54.59831172,-0.057442321,-17.64277823,50.49618402,-0.228920917,0.526491813,5.550235977,179.4618042,-20.42086369,52.69563656,0.03947036,-0.680164695,1.276001124,-173.5640306,0.470335305,6.103377184,-179.1217212,31.50755976,120.4011964,12.34158159
1570519639,31.50752844,120.40117,722.5857233,-0.863085633,-1.380145859,179.3457053,-18.4666625,-54.63726451,-0.058939354,-18.46294504,50.45016756,-0.231389445,0.552461193,5.497749538,179.4814714,-21.34923589,52.64102066,0.040967392,-0.863085633,1.380145859,-173.5783116,0.287414367,6.207521919,-179.1360022,31.50755235,120.401196,12.33911535
1570519639,31.50752009,120.4011695,722.711774,-0.714994805,-1.241677251,179.3545178,-19.39249731,-54.68476684,-0.061136188,-19.27681835,50.41045586,-0.232895947,0.334605394,5.485589445,179.4674661,-22.27515769,52.5952453,0.043164227,-0.714994805,1.241677251,-173.5871241,0.435505195,6.069053311,-179.1448147,31.50754501,120.4011956,12.33761127
1570519640,31.50751132,120.4011688,720.9298753,-0.670311477,-1.20649305,179.4455077,-20.36490085,-54.75126812,-0.030032577,-20.10257919,50.37810113,-0.23426987,0.369351013,5.521637537,179.4417437,-23.2493217,52.56369302,0.012060615,-0.670311477,1.20649305,-173.678114,0.480188523,6.03386911,-179.2358046,31.50753758,120.401195,12.33623998
1570519640,31.50750294,120.4011684,720.7465288,-0.842855231,-1.229747787,179.5162558,-21.29406201,-54.79307074,-0.026829172,-20.9149135,50.34691639,-0.231926514,0.528046242,5.314599016,179.3846106,-24.17798025,52.51191253,0.008857211,-0.842855231,1.229747787,-173.7488621,0.307644769,6.057123847,-179.3065527,31.50753026,120.4011945,12.33858603
1570519640,31.50749452,120.4011678,721.0673852,-0.624772555,-1.526427825,179.5842935,-22.22765827,-54.84722281,-0.032425508,-21.74835537,50.30873141,-0.23470286,0.314419285,5.374584161,179.3073513,-25.11229245,52.4719733,0.014453546,-0.624772555,1.526427825,-173.8168998,0.525727445,6.353803885,-179.3745904,31.50752274,120.401194,12.33581251
