time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1570520713,31.50653545,120.404727,776.7760716,-2.344437883,-0.499183189,109.2093117,-61.7882715,141.6845066,-0.934727268,122.861065,-0.155906391,-19.83380295,-0.965078005,4.311933162,1.386527381,6.822009639,0.414608953,0.635944117,154.6436253,8.413180175,0.918817499,-2.344437883,0.499183189,7.459244087,-1.244437883,5.307503446,3.448539521,7.873087206,-0.315283509,0.151628476,31.50659504,120.4043875,-7.196015511
1570520713,31.5065304,120.4047424,777.61259,-2.394116774,-0.380536155,108.5675201,-62.34818779,143.1484017,-0.949289141,124.1007718,-0.038185275,-19.80494782,-1.021998454,4.137962879,2.038617773,6.664784594,0.459640761,0.608134425,156.2030945,8.569867027,0.933379371,-2.394116774,0.380536155,8.101035666,-1.294116774,5.188856412,4.0903311,7.799946149,-0.264655438,0.104141784,31.50659097,120.4043998,-7.167136451
1570520713,31.50652556,120.4047578,778.5407816,-2.526318807,-0.367860912,107.7721824,-62.8848194,144.6132466,-0.965450838,125.439355,0.113538943,-19.77824459,-1.149843366,4.140410119,2.848582903,6.624078135,0.447735548,0.602888839,157.7529617,8.747787795,0.949541069,-2.526318807,0.367860912,8.896373394,-1.426318807,5.176181169,4.885668828,7.781264836,-0.280955766,0.123997639,31.50658678,120.4044131,-7.140407101
1570520713,31.50652093,120.4047733,779.4747028,-2.601899825,-0.473276542,106.9219946,-63.39816632,146.0790413,-0.981712362,126.7697306,0.286715909,-19.75416986,-1.286942113,4.209002528,3.68813189,6.53406788,0.490190896,0.621937973,159.2932268,8.946942473,0.965802593,-2.601899825,0.473276542,9.746561153,-1.501899825,5.281596799,5.735856587,7.728323863,-0.251569996,0.133058837,31.50658279,120.4044264,-7.116306125
1570520713,31.50651656,120.4047887,780.2711141,-2.770251028,-0.435799339,106.0621307,-63.88268463,147.5438857,-0.995573823,128.1551029,0.481437199,-19.73093315,-1.477646447,4.151928987,4.536358065,6.510464065,0.493912299,0.60067224,160.8197036,9.171432403,0.979664053,-2.770251028,0.435799339,10.60642501,-1.670251028,5.244119596,6.595720444,7.682356416,-0.252678839,0.116059539,31.50657875,120.4044403,-7.093041789
1570520714,31.50651188,120.4048041,779.6122127,-2.789419493,-0.503895374,105.1490636,-64.40157485,149.0049303,-0.98403465,129.5475038,0.69232728,-19.70778869,-1.499823882,4.267741147,5.450687216,6.532055459,0.485368269,0.579837307,162.358212,9.363501522,0.96812488,-2.789419493,0.503895374,11.51949212,-1.689419493,5.312215631,7.508787554,7.671584019,-0.279018799,0.11372903,31.50657481,120.4044544,-7.069869261
1570520714,31.5065079,120.4048195,780.1565226,-2.696826952,-0.809757269,104.1011998,-64.8428501,150.4707243,-0.99349578,130.8307596,0.920994448,-19.68661754,-1.424878028,4.571595375,6.531767771,6.450700308,0.502819503,0.603971558,163.8661285,9.627060393,0.97758601,-2.696826952,0.809757269,12.56735597,-1.596826952,5.618077526,8.556651404,7.619856165,-0.283671572,0.140911696,31.50657146,120.4044676,-7.04867195
1570520714,31.50650424,120.4048349,780.5461339,-2.506326997,-0.828819232,102.7611682,-65.24864405,151.9336679,-1.000256978,132.3130295,1.176025442,-19.69013901,-1.241174359,4.517060987,7.964603973,6.477454423,0.521193521,0.55561428,165.355573,9.921046673,0.984347208,-2.506326997,0.828819232,13.90738758,-1.406326997,5.637139489,9.896683014,7.558364365,-0.271308842,0.105581668,31.50656752,120.4044827,-7.052162883
1570520714,31.50650127,120.4048488,780.6492663,-2.272459075,-0.845316447,101.1290928,-65.5779337,153.2550664,-1.002022001,133.5821509,1.495036527,-19.669215,-1.005746903,4.663384296,9.824901542,6.452095245,0.631230454,0.591992065,166.6841929,10.21986907,0.986112231,-2.272459075,0.845316447,15.53946299,-1.172459075,5.653636704,11.52875842,7.557515668,-0.255782134,0.121964319,31.50656495,120.4044962,-7.03121243
1570520714,31.50649829,120.4048659,780.9414748,-2.204250077,-0.881028376,98.68880084,-65.90832752,154.8776022,-1.007079425,134.9357961,1.884715315,-19.66368787,-0.993485444,4.659932235,12.11877688,6.404551818,0.723948915,0.606467505,168.2824101,10.65286382,0.991169655,-2.204250077,0.881028376,17.97975492,-1.104250077,5.689348633,13.96905035,7.475812654,-0.180837878,0.11669547,31.50656261,120.4045108,-7.025656781
