time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt,loop_pose_x,loop_pose_y,loop_pose_z,loop_lat,loop_lon,loop_alt,loop_roll,loop_pitch,loop_yaw
1573538251,31.50772139,120.4017218,12.5099,-2.289449791,0.979108766,7.596388082,1.818406581,0.264085265,0.008600265,1.98824,0.47758,-0.04792,-0.595495362,1.034122364,9.55512286,1.704255256,0.013887149,-0.014910765,2.20320264,0.509604795,0.017389735,-2.289449791,-0.979108766,12.77240343,1.915144814,-0.034669199,-0.029438238,31.50771947,120.4017213,12.44459021,1.99148,0.47901,-0.04777,31.5077195,120.4017213,12.44474021,-0.006808482,0.018190738,0.166820155
1573538251,31.50772277,120.4017222,12.4865,-2.250848275,1.044963352,7.572551288,1.971418836,0.303983034,0.032000313,2.16307,0.50639,-0.0504,-0.41957075,1.004542816,9.572806533,1.771511129,-0.04131813,0.017998298,2.360534176,0.525459435,-0.006010313,-2.250848275,-1.044963352,12.79624022,1.967548611,-0.104579753,-0.014002039,31.50772104,120.4017217,12.44211026,2.16578,0.50672,-0.05161,31.50772106,120.4017217,12.44090026,-0.004753292,0.018742241,0.167036851
1573538251,31.50772452,120.4017227,12.4916,-2.002166976,0.992613088,7.494925725,2.165456126,0.342930853,0.026900377,2.34354,0.53006,-0.05023,-0.097489244,1.106492827,9.651487103,1.805746384,-0.092869845,0.083267962,2.555994882,0.55648386,-0.000910377,-2.002166976,-0.992613088,12.87386578,1.989333455,-0.161134027,0.026929519,31.50772264,120.4017221,12.44228031,2.34293,0.53011,-0.05085,31.50772264,120.4017221,12.44166031,0.000481687,0.01972983,0.16847141
1573538251,31.50772593,120.401723,12.4965,-1.677862368,1.039678661,7.462734916,2.321794743,0.378078886,0.022000436,2.52371,0.54895,-0.04425,0.429772266,1.105503018,9.714152473,1.819343854,-0.134191103,0.106170568,2.71479159,0.577949022,0.003989564,-1.677862368,-1.039678661,12.90605659,1.993075573,-0.176201006,0.014086037,31.50772422,120.4017226,12.44826037,2.52337,0.54922,-0.04478,31.50772422,120.4017226,12.44773037,0.008976214,0.019410256,0.169558696
1573538251,31.50772805,120.4017235,12.501,-1.339925651,1.293056634,7.451400905,2.556857061,0.426526172,0.017500529,2.70445,0.56903,-0.03892,0.831065552,0.927595638,9.723681932,1.82035598,-0.083737969,0.075451771,2.952018497,0.614347197,0.008489471,-1.339925651,-1.293056634,12.9173906,2.002649586,-0.114315279,-0.028379602,31.50772581,120.4017231,12.45359044,2.70207,0.56917,-0.03881,31.50772579,120.4017231,12.45370044,0.016093677,0.015753416,0.169701384
1573538252,31.50772985,120.4017239,12.502,-1.292805741,1.50700004,7.345846542,2.756438272,0.460724251,0.016500615,2.88234,0.59581,-0.03694,1.0516936,0.675821888,9.803669958,1.831180961,-0.002996143,0.015317494,3.151023272,0.651753994,0.009489385,-1.292805741,-1.50700004,13.02294497,2.032911152,-0.052294681,-0.051173869,31.5077274,120.4017235,12.4555705,2.88192,0.59655,-0.03737,31.5077274,120.4017234,12.4551405,0.019304277,0.011393343,0.171048251
1573538252,31.5077315,120.4017242,12.5025,-1.437550759,1.595559069,7.262767584,2.939387716,0.487322756,0.016000699,3.0634,0.63102,-0.04021,0.981229751,0.531450464,9.912314047,1.870480511,0.050232559,-0.024945413,3.331791115,0.6904963,0.009989301,-1.437550759,-1.595559069,13.10602392,2.071820781,-0.011337063,-0.05070803,31.50772904,120.4017238,12.45230058,3.06252,0.63114,-0.04129,31.50772904,120.4017238,12.45122058,0.017803721,0.009458178,0.172947508
1573538252,31.50773356,120.4017245,12.5032,-1.645397077,1.585262489,7.225705944,3.167797325,0.518670993,0.01530081,3.24787,0.66837,-0.04579,0.815483052,0.514481073,9.953864326,1.910436791,0.03490512,-0.027876386,3.556829775,0.740608798,0.01068919,-1.645397077,-1.585262489,13.14308556,2.110895155,-0.042369369,-0.055857416,31.50773072,120.4017241,12.44672066,3.2453,0.66901,-0.04602,31.5077307,120.4017241,12.44649066,0.015280942,0.008567076,0.173709336
1573538252,31.50773544,120.4017249,12.5031,-1.644630352,1.618160829,7.121579644,3.376248814,0.552869067,0.01540092,3.433,0.70307,-0.05006,0.819816142,0.467561508,10.03177566,1.905096776,-0.019913482,-0.017481112,3.764150182,0.781103001,0.01058908,-1.644630352,-1.618160829,13.24721186,2.104775851,-0.110448748,-0.060153073,31.5077324,120.4017244,12.44245075,3.43563,0.70313,-0.05205,31.50773242,120.4017244,12.44046075,0.013706549,0.009076248,0.175151107
1573538252,31.50773712,120.4017252,12.5043,-1.528449568,1.655801184,7.054081642,3.562524612,0.587067145,0.014201025,3.62371,0.73241,-0.05399,0.886882783,0.46545277,10.14366706,1.901584911,-0.054666588,0.014015969,3.950681507,0.813878698,0.011788975,-1.528449568,-1.655801184,13.31470987,2.090896628,-0.115236723,-0.040620662,31.5077341,120.4017248,12.43852085,3.63163,0.73316,-0.05656,31.50773417,120.4017248,12.43595085,0.013050111,0.009483207,0.177119083
1573538252,31.50773916,120.4017256,12.5077,-1.455250423,1.731325953,7.031300371,3.788716655,0.625065005,0.01080116,3.82012,0.76242,-0.05627,0.875061992,0.485798584,10.17946406,1.903960118,-0.019690065,0.019966819,4.17595574,0.856985514,0.01518884,-1.455250423,-1.731325953,13.33749114,2.082753469,-0.061555398,-0.031012403,31.50773585,120.4017252,12.43624095,3.82174,0.76289,-0.05673,31.50773587,120.4017253,12.43578096,0.014896202,0.008531983,0.17772373
1573538252,31.50774056,120.401726,12.4905,-1.617660891,1.901554809,6.99212318,3.943946475,0.664012813,0.028001258,4.00858,0.79841,-0.058,0.746879452,0.387567227,10.23565668,1.901582756,0.063083686,-0.023772025,4.335035538,0.874502564,-0.002011258,-1.617660891,-1.901554809,13.37666833,2.064325558,0.017167233,-0.086496796,31.50773756,120.4017256,12.43451106,4.01191,0.79777,-0.06009,31.50773759,120.4017256,12.43242106,0.01166719,0.007850379,0.17870738
1573538252,31.50774243,120.4017263,12.4875,-2.016970008,2.154387759,6.924533198,4.151289178,0.685861577,0.031001393,4.19881,0.84134,-0.06649,0.321566419,0.197676378,10.30133167,1.938096224,0.120855289,-0.080753413,4.537018169,0.926187972,-0.005011393,-2.016970008,-2.154387759,13.44425831,2.115984433,0.046189478,-0.106160974,31.5077393,120.4017259,12.42602118,4.20048,0.84097,-0.06777,31.50773932,120.4017259,12.42474118,0.00503639,0.003963676,0.179873928
1573538252,31.50774416,120.4017265,12.4867,-2.373768882,2.173715951,6.814437463,4.343108897,0.708660284,0.031801524,4.39248,0.88641,-0.07661,-0.152695039,0.117466285,10.40758309,2.003176869,0.060054213,-0.069423489,4.724779081,0.971579881,-0.005811524,-2.373768882,-2.173715951,13.55435405,2.174735549,-0.047793387,-0.070976442,31.50774108,120.4017261,12.4159013,4.39857,0.88684,-0.07807,31.50774114,120.4017261,12.4144413,-0.004071752,0.002921468,0.181704943
1573538252,31.50774631,120.4017269,12.4892,-2.280188298,2.039479736,6.703771868,4.581497569,0.749507977,0.029301695,4.59847,0.9229,-0.08271,-0.255088052,0.27897164,10.52684234,2.046216226,-0.062603659,-0.015616122,4.962479226,1.016260235,-0.003311695,-2.280188298,-2.039479736,13.66501964,2.195957618,-0.171424011,-0.057848427,31.50774294,120.4017265,12.40980144,4.60518,0.92448,-0.08347,31.507743,120.4017265,12.40904144,-0.005898373,0.005303488,0.183723256
1573538253,31.50774807,120.4017274,12.4937,-1.908471633,1.935906847,6.631341034,4.776643648,0.791305622,0.024801844,4.80983,0.95186,-0.08306,-0.002382504,0.420280756,10.61616008,2.073228622,-0.137644195,0.050643221,5.159971305,1.044998956,0.001188156,-1.908471633,-1.935906847,13.73745047,2.217586609,-0.243348007,-0.019034445,31.50774482,120.401727,12.40945159,4.81443,0.954,-0.08219,31.50774486,120.401727,12.41032159,-0.001168366,0.006877698,0.185402568
1573538253,31.50775004,120.4017279,12.5011,-1.42145991,1.859713228,6.478999389,4.995074204,0.841652781,0.01740202,5.02236,0.97806,-0.07681,0.433610904,0.496603269,10.78269831,2.106135792,-0.136415377,0.080222058,5.38226768,1.073827178,0.00858798,-1.42145991,-1.859713228,13.88979212,2.257772543,-0.224994479,0.010560217,31.5077467,120.4017275,12.41570174,5.0235,0.9787,-0.07637,31.50774671,120.4017275,12.41614174,0.007127388,0.008467749,0.188230791
1573538253,31.50775226,120.4017284,12.5103,-1.156385637,1.705572522,6.358340546,5.241224375,0.887250203,0.008202222,5.23431,1.00974,-0.07108,0.744604253,0.624127615,10.92089916,2.144389773,-0.0320337,0.052962433,5.628897208,1.116756274,0.017787778,-1.156385637,-1.705572522,14.01045096,2.277137777,-0.096990586,-0.002533673,31.50774859,120.401728,12.4214319,5.23401,1.0108,-0.07041,31.50774859,120.401728,12.4221019,0.013000493,0.010309753,0.190641701
1573538253,31.5077543,120.4017287,12.5157,-1.26326361,1.675512385,6.219131673,5.467416422,0.918598425,0.002802419,5.44336,1.05313,-0.0694,0.706416338,0.650109866,11.0440024,2.131461219,0.054859145,0.015410078,5.851856962,1.166096938,0.023187581,-1.26326361,-1.675512385,14.14965984,2.267442962,-0.044933342,-0.028507161,31.50775049,120.4017283,12.42311207,5.44402,1.05325,-0.06988,31.5077505,120.4017283,12.42263207,0.012299644,0.011449374,0.192836225
