time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1571105636,31.51064789,120.4051529,724.3447038,1.437783708,1.036055827,-35.3890155,262.7474928,299.1546421,-0.152157315,-315.8084036,260.2517198,-6.074423312,1.436274138,-2.320059673,-143.5877267,17.07149137,0.445366035,-0.545961855,-283.185909,278.6747146,0.164017628,1.437783708,-1.036055827,-140.3178665,1.237783708,-1.736055827,-142.3232188,16.49425946,-0.250977371,-0.210246807,31.51095373,120.4049852,6.40452549
1571105636,31.51066502,120.4051391,724.9749573,1.429430255,1.022885986,-35.48356853,264.6468044,297.8437023,-0.163139775,-317.4699373,258.9850292,-6.03252026,1.451675855,-2.304010446,-143.5001065,16.88720726,0.392538461,-0.554845281,-284.9817559,277.2252726,0.175000088,1.429430255,-1.022885986,-140.2233135,1.229430255,-1.722885986,-142.2286658,16.464732,-0.231963752,-0.215640661,31.51096953,120.4049732,6.446460163
1571105636,31.51068088,120.4051263,725.427594,1.412165108,0.850177953,-35.56924138,266.405303,296.6249087,-0.171023023,-319.2618196,257.5852496,-6.020839482,1.408468354,-2.17236466,-143.4297407,16.85816223,0.405538189,-0.542993746,-286.6440828,275.8782595,0.182883337,1.412165108,-0.850177953,-140.1376407,1.212165108,-1.550177953,-142.1429929,16.42595313,-0.234316152,-0.194832656,31.51098659,120.40496,6.458174451
1571105636,31.51069667,120.4051135,725.6052109,1.383069295,0.902262471,-35.65221515,268.1560402,295.4089654,-0.174105746,-321.072469,256.1695374,-6.005622948,1.416432334,-2.173146624,-143.3580813,16.83356821,0.413943806,-0.515760566,-288.2988833,274.5346695,0.185966059,1.383069295,-0.902262471,-140.0546669,1.183069295,-1.602262471,-142.0600192,16.36863381,-0.238232111,-0.235201839,31.51100383,120.4049465,6.473425621
1571105636,31.5107136,120.4050997,725.8974194,1.299332542,0.936825445,-35.75028823,270.0331763,294.0970773,-0.179186804,-322.8636507,254.7734343,-5.98670254,1.334648711,-2.199524367,-143.2777581,16.82173571,0.410373185,-0.524267783,-290.0725459,273.085942,0.191047117,1.299332542,-0.936825445,-139.9565938,1.099332542,-1.636825445,-141.9619461,16.34130774,-0.207624774,-0.215356476,31.51102088,120.4049333,6.492381284
1571105636,31.51072928,120.4050868,726.2870307,1.262382046,0.938118211,-35.83395953,271.7717173,292.8792354,-0.185968655,-324.6778948,253.3435998,-5.970639289,1.32977924,-2.165816526,-143.2134498,16.82780478,0.392544025,-0.555589728,-291.7150424,271.7413719,0.197828969,1.262382046,-0.938118211,-139.8729225,1.062382046,-1.638118211,-141.8782748,16.32630955,-0.276772917,-0.222489895,31.51103816,120.4049197,6.508480445
1571105636,31.51074617,120.4050731,726.5563208,1.502885445,0.752251025,-35.91780776,273.6444187,291.5711481,-0.190648145,-326.4831329,251.913032,-5.967106837,1.433891593,-1.879536641,-143.156225,16.85046768,0.348499496,-0.526244007,-293.4845672,270.2967664,0.202508459,1.502885445,-0.752251025,-139.7890743,1.302885445,-1.452251025,-141.7944266,16.31150078,-0.272216677,-0.187693582,31.51105536,120.4049061,6.512049155
1571105636,31.51076177,120.4050603,726.3443265,1.677905555,0.954959739,-36.00060657,275.3740895,290.361856,-0.186928521,-328.1784096,250.575483,-5.949588897,1.762720808,-2.089323113,-143.0529793,16.69211498,0.422027138,-0.478394303,-295.1188584,268.9613861,0.198788835,1.677905555,-0.954959739,-139.7062755,1.477905555,-1.654959739,-141.7116277,16.17884281,-0.231308799,-0.277228783,31.51107151,120.4048934,6.52960213
1571105637,31.5107778,120.4050475,723.6113178,1.521582182,0.989869356,-36.0848242,277.1514358,289.1392623,-0.139206722,-329.9111353,249.2029895,-5.928225908,1.730090662,-2.289375903,-142.9996332,16.66127052,0.424389772,-0.538188312,-296.7996957,267.6091725,0.151067035,1.521582182,-0.989869356,-139.6220578,1.321582182,-1.689869356,-141.6274101,16.18340095,-0.174193001,-0.19164971,31.51108802,120.4048804,6.551001478
1571105637,31.51079449,120.4050337,724.178546,1.438181233,0.986925061,-36.10002785,279.0019622,287.8292773,-0.149084917,-331.640769,247.8256551,-5.908133853,1.447113715,-2.198737559,-143.013522,16.60884664,0.394933254,-0.494962065,-298.5469656,266.1643347,0.16094523,1.438181233,-0.986925061,-139.6068542,1.238181233,-1.686925061,-141.6122065,16.1664314,-0.237186589,-0.181686561,31.51110451,120.4048673,6.57113031
1571105637,31.51080992,120.4050209,724.6999376,1.376849394,1.100263472,-36.14633223,280.7127845,286.6180878,-0.158164045,-333.4211547,246.4192288,-5.871669758,1.320957456,-2.205032909,-142.9679031,16.60815287,0.384909879,-0.464908243,-300.1623193,264.8284733,0.170024358,1.376849394,-1.100263472,-139.5605498,1.176849394,-1.800263472,-141.5659021,16.11936607,-0.22761386,-0.222561841,31.51112147,120.4048539,6.6076335
1571105637,31.51082531,120.4050082,725.318732,1.278534215,1.105051994,-36.19435799,282.419172,285.4068989,-0.168942679,-335.0747432,245.0918612,-5.855173882,1.395980112,-2.321684425,-142.9392281,16.46529968,0.428492946,-0.514319352,-301.7732505,263.4929445,0.180802992,1.278534215,-1.105051994,-139.5125241,1.078534215,-1.805051994,-141.5178763,16.07927789,-0.233849095,-0.209072594,31.51113724,120.4048413,6.624165599
1571105637,31.51084066,120.4049955,725.8916898,1.267282807,1.065405369,-36.20579832,284.1211244,284.1985602,-0.178920697,-336.7840425,243.7343681,-5.830257772,1.269952588,-2.28582915,-142.9620387,16.41137932,0.381935489,-0.495528011,-303.3799725,262.1605898,0.19078101,1.267282807,-1.065405369,-139.5010837,1.067282807,-1.765405369,-141.506436,16.03150624,-0.243175464,-0.216499105,31.51115353,120.4048284,6.649120456
1571105637,31.510856,120.4049828,726.4359997,1.226886211,0.931255555,-36.18582274,285.8219683,282.9930717,-0.188397953,-338.4842309,242.3749515,-5.811525366,1.220034581,-2.222054433,-142.9858272,16.35655132,0.349443312,-0.526568624,-304.9858025,260.8311604,0.200258266,1.226886211,-0.931255555,-139.5210593,1.026886211,-1.631255555,-141.5264116,16.01612183,-0.244182591,-0.190547389,31.51116974,120.4048154,6.667891797
1571105637,31.51087248,120.4049692,726.7797744,1.184075151,0.879430781,-36.05264082,287.6492113,281.6992379,-0.194372703,-340.2086882,241.0239909,-5.792888411,1.181706763,-2.167321308,-143.1217368,16.31524852,0.333350395,-0.48918226,-306.7110634,259.4041714,0.206233017,1.184075151,-0.879430781,-139.6542412,0.984075151,-1.579430781,-141.6595935,15.95562889,-0.226639154,-0.218282212,31.51118616,120.4048026,6.686570051
1571105638,31.51088832,120.4049566,724.3905404,1.069828211,0.936754389,-35.89712302,289.4054929,280.5108449,-0.152645267,-341.9640507,239.6731571,-5.775671829,1.114857707,-2.200865953,-143.3010483,16.28918824,0.310596909,-0.480600281,-308.3734553,258.0876395,0.16450558,1.069828211,-0.936754389,-139.809759,0.869828211,-1.636754389,-141.8151113,15.92109815,-0.264262033,-0.226225879,31.51120286,120.4047898,6.703830362
1571105638,31.51090482,120.4049432,724.6369122,1.063201241,0.848102472,-35.70238168,291.2349542,279.2360101,-0.156917551,-343.7138357,238.3343132,-5.758873094,1.142685434,-2.102449865,-143.4979416,16.28551287,0.295502631,-0.51364438,-310.1023506,256.6794301,0.168777864,1.063201241,-0.848102472,-140.0045004,0.863201241,-1.548102472,-142.0098526,15.91082399,-0.250029155,-0.203424736,31.5112195,120.4047771,6.720673744
1571105638,31.51092013,120.4049308,724.694208,0.998288924,0.752862997,-35.51159872,292.9324727,278.0590203,-0.157890878,-345.4715687,237.0023893,-5.742331123,1.073614406,-2.000652816,-143.691635,16.2583861,0.269279453,-0.452748901,-311.7069978,255.3786684,0.169751191,0.998288924,-0.752862997,-140.1952833,0.798288924,-1.452862997,-142.2006356,15.84487938,-0.241647742,-0.217936878,31.51123621,120.4047645,6.737261814
1571105638,31.5109354,120.4049186,724.6082643,0.871591376,0.926757245,-35.30809065,294.6255564,276.89248,-0.156363286,-347.1956976,235.6839695,-5.722910267,0.979040471,-2.174391054,-143.8774506,16.20887077,0.305309059,-0.465418148,-313.3080049,254.0886588,0.168223599,0.871591376,-0.926757245,-140.3987914,0.671591376,-1.626757245,-142.4041437,15.80637481,-0.235649025,-0.24293218,31.5112526,120.4047521,6.756728187
1571105638,31.51095072,120.4049063,724.80307,0.975744389,0.827006204,-35.24654694,296.3241845,275.7325896,-0.159734486,-348.8934041,234.4064243,-5.707430266,1.071410415,-2.060659996,-143.9368325,16.14927238,0.302302966,-0.550589705,-314.9150388,252.8048654,0.171594799,0.975744389,-0.827006204,-140.4603351,0.775744389,-1.527006204,-142.4656874,15.82540862,-0.289009344,-0.198944223,31.51126873,120.40474,6.772254492
1571105638,31.51096721,120.4048933,724.8317179,1.267704039,0.47563148,-35.30987804,298.1525384,274.4910034,-0.160202445,-350.5910516,233.1318725,-5.711000747,1.356949511,-1.747651975,-143.879705,16.01254766,0.265457271,-0.455466673,-316.6453186,251.4298942,0.172062758,1.267704039,-0.47563148,-140.397004,1.067704039,-1.17563148,-142.4023563,15.70097458,-0.297928587,-0.175295416,31.51128486,120.4047279,6.76873113
1571105638,31.51098235,120.4048812,724.3103263,1.457204945,0.560187469,-35.31893665,299.8312085,273.3482121,-0.151072473,-352.3230974,231.799804,-5.707179432,1.587369959,-1.801812671,-143.8854041,15.89229778,0.271095761,-0.423978257,-318.2337305,250.164646,0.162932786,1.457204945,-0.560187469,-140.3879454,1.257204945,-1.260187469,-142.3932977,15.54783545,-0.281368539,-0.203331099,31.51130134,120.4047153,6.772600099
1571105638,31.51099844,120.4048684,724.1670868,1.379764434,0.727937252,-35.3172954,301.6152116,272.1256261,-0.148540256,-353.9972621,230.5570602,-5.682660322,1.526556502,-1.936617623,-143.8868086,15.68120921,0.276035146,-0.339393716,-319.9212064,248.8119417,0.160400569,1.379764434,-0.727937252,-140.3895866,1.179764434,-1.427937252,-142.3949389,15.32568514,-0.226760523,-0.167108271,31.51131724,120.4047036,6.7971676
1571105639,31.5110137,120.4048565,722.4825909,1.182594281,0.856936167,-35.27005928,303.3071868,270.998033,-0.119107667,-355.8191955,229.0711756,-5.677608461,1.227166329,-2.0695526,-143.9566337,15.62737635,0.337901101,-0.354743932,-321.5240237,247.5608531,0.13096798,1.182594281,-0.856936167,-140.4368228,0.982594281,-1.556936167,-142.442175,15.10675172,-0.195821484,-0.112829158,31.51133463,120.4046894,6.802268113
1571105639,31.51102929,120.404844,723.3477572,1.011050198,0.75390587,-35.23601467,305.0357526,269.8105967,-0.1341752,-357.3732703,227.9256293,-5.644619705,1.054263182,-2.072562574,-143.986872,15.24713248,0.31762225,-0.386646093,-323.1588492,246.24735,0.146035514,1.011050198,-0.75390587,-140.4708674,0.811050198,-1.45390587,-142.4762197,14.83794444,-0.222554299,-0.09413023,31.51134938,120.4046786,6.835303404
1571105639,31.51104354,120.4048327,723.9149854,1.036492342,0.74971948,-35.21057253,306.615744,268.7333544,-0.144044577,-359.0314887,226.6474049,-5.62679938,1.078219957,-1.936445187,-144.0240414,15.02059039,0.275535385,-0.361789735,-324.6537661,245.0548537,0.15590489,1.036492342,-0.74971948,-140.4963095,0.836492342,-1.44971948,-142.5016618,14.59366715,-0.250218041,-0.140162827,31.51136515,120.4046665,6.853172044
1571105639,31.51105757,120.4048215,724.1212502,0.960424673,0.761872973,-35.23628096,308.1713423,267.6713114,-0.147613925,-360.5807952,225.4664596,-5.607542395,1.049236762,-2.039862378,-144.007408,14.81219891,0.300201606,-0.390162003,-326.1254962,243.8793402,0.159474238,0.960424673,-0.761872973,-140.4706011,0.760424673,-1.461872973,-142.4759534,14.40099785,-0.225114088,-0.163751687,31.51137988,120.4046554,6.87247526
1571105639,31.51107147,120.4048104,724.2931376,0.795354565,0.865549842,-35.21134616,309.7125267,266.6168683,-0.150583101,-362.1158023,224.2915462,-5.586418633,0.861485165,-2.164145301,-144.0251723,14.68778189,0.28547473,-0.394071833,-327.5834217,242.7124843,0.162443415,0.795354565,-0.865549842,-140.4955359,0.595354565,-1.565549842,-142.5008882,14.32647278,-0.201748068,-0.188356887,31.51139448,120.4046442,6.893645248
1571105639,31.51108424,120.4048002,724.5566981,0.605874312,1.009356324,-35.1504727,311.1284208,265.6469711,-0.155154349,-363.6634032,223.0974151,-5.563195055,0.658373283,-2.32631337,-144.1001933,14.61260009,0.281003209,-0.33816086,-328.9227375,241.6393161,0.167014662,0.605874312,-1.009356324,-140.5564093,0.405874312,-1.709356324,-142.5617616,14.26597447,-0.21059344,-0.188618119,31.51140921,120.4046329,6.91691569
1571105639,31.51110017,120.4047875,725.20987,0.520458301,1.28201868,-35.05566663,312.8946854,264.4452867,-0.166517492,-365.1457637,221.9617723,-5.52504081,0.56921371,-2.623341946,-144.1968902,14.50232311,0.281109628,-0.470590686,-330.5940894,240.3087829,0.178377806,0.520458301,-1.28201868,-140.6512154,0.320458301,-1.98201868,-142.6565677,14.25139052,-0.229950095,-0.229233214,31.51142331,120.4046222,6.955115668
1571105640,31.51111448,120.4047764,724.2702192,0.500076718,1.082617754,-34.95899329,314.4813293,263.3889428,-0.150082818,-366.6202378,220.8429365,-5.500378515,0.659783728,-2.376573437,-144.2929599,14.37156894,0.317594558,-0.469675456,-332.0972046,239.1366284,0.161943132,0.500076718,-1.082617754,-140.7478887,0.300076718,-1.782617754,-142.753241,14.21818943,-0.227104982,-0.165294189,31.51143732,120.4046116,6.97982437
1571105640,31.5111293,120.4047647,724.7515038,0.424556312,1.05813214,-34.85110188,316.1245213,262.2794038,-0.158446944,-368.0906309,219.7305818,-5.4701154,0.452548717,-2.356205374,-144.4227273,14.22363403,0.267385771,-0.419088007,-333.652727,237.907195,0.170307257,0.424556312,-1.05813214,-140.8557802,0.224556312,-1.75813214,-142.8611324,14.11133873,-0.220290413,-0.214502263,31.5114513,120.4046011,7.010134417
1571105640,31.51114298,120.404754,725.2213292,0.342709116,1.091877273,-34.75742297,317.641314,261.2582101,-0.166613159,-369.5828443,218.612146,-5.440150504,0.408136324,-2.444194751,-144.5152413,14.09620767,0.310971029,-0.421594772,-335.0888184,236.7753211,0.178473473,0.342709116,-1.091877273,-140.9494591,0.142709116,-1.791877273,-142.9548114,14.02785465,-0.226446261,-0.193394953,31.51146547,120.4045905,7.040147845
1571105640,31.5111566,120.4047433,725.7369912,0.304982817,0.983716023,-34.69654448,319.1514545,260.246516,-0.175578795,-371.0740348,217.5037088,-5.408608195,0.357793296,-2.352768351,-144.5928585,13.96037568,0.271030419,-0.417829236,-336.5189872,235.6534181,0.187439108,0.304982817,-0.983716023,-141.0103376,0.104982817,-1.683716023,-143.0156898,13.93868578,-0.229650478,-0.159106173,31.51147963,120.40458,7.071739511
1571105640,31.51117014,120.4047328,726.2354645,0.340125177,0.910456793,-34.66022984,320.652725,259.2433716,-0.184244013,-372.528867,216.4258734,-5.378376308,0.423813957,-2.312642302,-144.6375934,13.82185309,0.304836738,-0.340559612,-337.940951,234.5407049,0.196104326,0.340125177,-0.910456793,-141.0466522,0.140125177,-1.610456793,-143.0520045,13.81723879,-0.229504976,-0.163014382,31.51149345,120.4045699,7.102020196
1571105640,31.51118459,120.4047215,726.5906983,0.349667307,1.069937106,-34.74648663,322.2548932,258.1718312,-0.190406367,-373.9594442,215.3637863,-5.340699847,0.424830583,-2.444320082,-144.5885737,13.67227804,0.320061814,-0.400485279,-339.4584094,233.3522345,0.20226668,0.349667307,-1.069937106,-140.9603954,0.149667307,-1.769937106,-142.9657477,13.74927635,-0.222618018,-0.205619358,31.51150703,120.4045598,7.139745069
1571105640,31.51119798,120.404711,726.9459322,0.378200154,0.707517726,-34.89985027,323.7395321,257.1743872,-0.196571142,-375.453811,214.232782,-5.330901962,0.435876268,-2.124133574,-144.4556772,13.6620054,0.366348592,-0.506711883,-340.864215,232.2464507,0.208431456,0.378200154,-0.707517726,-140.8070318,0.178200154,-1.407517726,-142.812384,13.74576663,-0.206450362,-0.140486615,31.51152123,120.4045491,7.149593335
1571105640,31.51121228,120.4046997,726.716749,0.374278938,0.298638414,-35.09329391,325.3250681,256.0990478,-0.192533376,-376.8804895,213.1529736,-5.326146295,0.413011711,-1.710286023,-144.2907417,13.5251793,0.34726684,-0.39881894,-342.3648034,231.055437,0.204393689,0.374278938,-0.298638414,-140.6135881,0.174278938,-0.998638414,-142.6189404,13.6007755,-0.211818875,-0.167512155,31.51153479,120.4045389,7.154397615
1571105641,31.51122579,120.4046892,726.0291997,0.460964042,0.327325693,-35.36097947,326.8230118,255.1025533,-0.180496388,-378.3013893,212.0655492,-5.315004767,0.482827957,-1.725892921,-144.0618463,13.40155477,0.40245286,-0.366599378,-343.7839475,229.949604,0.192356701,0.460964042,-0.327325693,-140.3459026,0.260964042,-1.027325693,-142.3512549,13.49067264,-0.22987179,-0.190430518,31.51154831,120.4045286,7.165587662
1571105641,31.51123879,120.4046787,725.2900841,0.660042875,0.417510019,-35.74408202,328.2644076,254.1108099,-0.167561624,-379.7900649,210.9048304,-5.30903924,0.738071729,-1.760101367,-143.6990019,13.37317714,0.431630909,-0.297040233,-345.147058,228.8527419,0.179421938,0.660042875,-0.417510019,-139.9628,0.460042875,-1.117510019,-141.9681523,13.39625679,-0.228971583,-0.168294676,31.51156248,120.4045176,7.171603854
1571105641,31.51125261,120.4046675,724.8603658,0.862480857,0.643812991,-36.22362702,329.7967222,253.0402222,-0.160024786,-381.3589343,209.6581181,-5.299054061,0.850879715,-1.939993562,-143.2630632,13.46027386,0.414810477,-0.306389578,-346.5949301,227.6704507,0.171885099,0.862480857,-0.643812991,-139.483255,0.662480857,-1.343812991,-141.4886073,13.3140914,-0.224950633,-0.181948953,31.51157743,120.4045058,7.181642263
1571105641,31.51126536,120.4046569,724.7400446,1.030183431,0.607112857,-36.6832382,331.2103987,252.0342318,-0.157891036,-382.7695726,208.5048974,-5.289822712,1.027948252,-1.860679522,-142.8239182,13.46554594,0.472872283,-0.436263278,-347.9293327,226.5614566,0.16975135,1.030183431,-0.607112857,-139.0236438,0.830183431,-1.307112857,-141.0289961,13.3735002,-0.235552891,-0.139300076,31.5115909,120.4044948,7.190920961
1571105641,31.51127807,120.4046462,724.2358418,1.347652629,0.162252697,-37.10715951,332.6196396,251.0168426,-0.149057492,-384.1431308,207.3626416,-5.300351358,1.396459425,-1.428224821,-142.4021126,13.44154435,0.507371537,-0.435523114,-349.2584587,225.4414278,0.160917805,1.347652629,-0.162252697,-138.5997225,1.147652629,-0.862252697,-140.6050748,13.34683087,-0.21300221,-0.146727726,31.51160402,120.4044839,7.180438292
1571105641,31.51129061,120.4046354,723.0841966,1.376762726,0.044203698,-37.53253412,334.0100304,249.9918544,-0.128924762,-385.484251,206.2425066,-5.303896805,1.321900424,-1.33765921,-142.0099902,13.28442107,0.434100496,-0.183892007,-350.5682188,224.3152324,0.140785076,1.376762726,-0.044203698,-138.1743479,1.176762726,-0.744203698,-140.1797002,13.17362595,-0.228064905,-0.198541175,31.51161684,120.4044732,7.176938064
1571105641,31.5113039,120.4046237,721.7950416,1.269206407,0.995031334,-38.03309218,335.4835782,248.8870719,-0.106390286,-386.843755,205.0835448,-5.280014786,1.13074366,-2.143520341,-141.5572811,13.26659141,0.414181376,-0.342622312,-351.9549291,223.1032416,0.118250599,1.269206407,-0.995031334,-137.6737899,1.069206407,-1.695031334,-139.6791421,13.2020235,-0.222337065,-0.304558988,31.51162985,120.4044621,7.200865655
1571105642,31.51131373,120.4046153,721.0043598,1.390084525,0.956801482,-38.35864512,336.573494,248.0805712,-0.092564026,-387.9922272,204.0785485,-5.257317544,1.48351419,-2.160485543,-141.1319994,13.0749563,0.49292843,-0.428552148,-352.981413,222.2174138,0.104424339,1.390084525,-0.956801482,-137.3482369,1.190084525,-1.656801482,-139.3535892,13.2614988,-0.226650362,-0.116300788,31.51164085,120.4044524,7.223600962
1571105642,31.5113288,120.4046016,721.4627261,1.446573878,0.790530368,-38.90759584,338.2444029,246.7858037,-0.100525466,-389.1607218,203.0388629,-5.231594054,1.398745048,-2.060972112,-140.672345,12.9042742,0.496202186,-0.347499743,-354.5507086,220.8011967,0.11238578,1.446573878,-0.790530368,-136.7992862,1.246573878,-1.490530368,-138.8046385,13.16739636,-0.192809606,-0.170873255,31.51165207,120.4044424,7.249363007
1571105642,31.51134185,120.4045896,721.3653232,1.474184263,0.710344916,-39.3979605,339.6913404,245.6420772,-0.098792374,-390.325848,201.9846966,-5.21705167,1.404816171,-2.014375042,-140.2059198,12.73474897,0.48495305,-0.422211297,-355.907968,219.5523632,0.110652687,1.474184263,-0.710344916,-136.3089215,1.274184263,-1.410344916,-138.3142738,13.1790028,-0.194247869,-0.173260932,31.51166326,120.4044323,7.263943665
1571105642,31.51135388,120.4045783,721.124681,1.397801844,0.481647746,-39.7997658,341.0251834,244.5695969,-0.094562088,-391.5733047,200.8516746,-5.215856148,1.335342641,-1.770473967,-139.7999702,12.67047874,0.480297837,-0.305856727,-357.1577837,218.383042,0.106422402,1.397801844,-0.481647746,-135.9071162,1.197801844,-1.181647746,-137.9124685,13.10775391,-0.187109647,-0.154374157,31.51167524,120.4044214,7.26518046
1571105642,31.51136577,120.404567,720.6605851,1.377625699,0.637237316,-40.11324316,342.3435034,243.4961671,-0.086432217,-392.7846925,199.7494527,-5.2034366,1.309876581,-1.926080475,-139.4925533,12.53952896,0.403439576,-0.363439494,-358.3920488,217.2139361,0.09829253,1.377625699,-0.637237316,-135.5936389,1.177625699,-1.337237316,-137.5989912,13.04848524,-0.199589993,-0.201093171,31.51168688,120.4044108,7.277640453
1571105642,31.51137845,120.4045549,720.5861006,1.44614059,0.483562639,-40.42324003,343.749416,242.3438934,-0.085100144,-394.0445675,198.5899404,-5.192558836,1.411084586,-1.837440644,-139.1932706,12.44364773,0.449899564,-0.263413808,-359.7077586,215.9596503,0.096960457,1.44614059,-0.483562639,-135.283642,1.24614059,-1.183562639,-137.2889943,12.90664673,-0.194716883,-0.101949871,31.51169899,120.4043996,7.288560318
1571105642,31.5113901,120.4045436,720.4142133,1.496245117,1.007630308,-40.72068288,345.0411257,241.2733147,-0.082070669,-395.276885,197.4432745,-5.162190102,1.42221088,-2.293652392,-138.8918793,12.47004779,0.4010657,-0.306543937,-360.9157015,214.7953796,0.093930982,1.496245117,-1.007630308,-134.9861992,1.296245117,-1.707630308,-136.9915514,12.93837234,-0.219511709,-0.240516831,31.51171085,120.4043885,7.318970291
1571105642,31.51140176,120.4045322,720.6262077,1.485519061,1.131142584,-41.0384065,346.3339443,240.1884879,-0.085741229,-396.4679539,196.315851,-5.132104039,1.47056472,-2.448637604,-138.578919,12.4867308,0.461524445,-0.378886547,-362.1236836,213.6168176,0.097601542,1.485519061,-1.131142584,-134.6684755,1.285519061,-1.831142584,-136.6738278,13.00294891,-0.189850534,-0.186768027,31.51172232,120.4043776,7.349096047
1571105643,31.5114142,120.4045196,723.1357628,1.484665769,1.063619725,-41.42024279,347.7132478,238.9906217,-0.129510842,-397.6306757,195.1962185,-5.118047936,1.455533202,-2.377821728,-138.2633404,12.50162717,0.454213091,-0.422853383,-363.409446,212.3190592,0.141371155,1.484665769,-1.063619725,-134.2866392,1.284665769,-1.763619725,-136.2919915,13.07296106,-0.192890132,-0.206776371,31.51173354,120.4043668,7.363190725
1571105643,31.51142583,120.4045079,723.3133797,1.414820591,1.017784706,-41.73663695,349.0027397,237.8782481,-0.132581679,-398.801527,194.0636382,-5.101158412,1.432861449,-2.36283885,-137.9534384,12.513308,0.468856084,-0.374301371,-364.6120486,211.1132768,0.144441992,1.414820591,-1.017784706,-133.9702451,1.214820591,-1.717784706,-135.9755974,13.11757298,-0.193673975,-0.222526033,31.51174483,120.4043558,7.380119352
1571105643,31.51143745,120.404496,723.3993234,1.381577119,1.132798755,-42.05478248,350.2911225,236.7554258,-0.134052508,-400.0011895,192.8925495,-5.078400454,1.387497667,-2.494849689,-137.6387868,12.55832961,0.463107359,-0.376020872,-365.8127631,209.897158,0.145912821,1.381577119,-1.132798755,-133.6520996,1.181577119,-1.832798755,-135.6574518,13.17445787,-0.18681001,-0.235767492,31.51175641,120.4043445,7.402917485
1571105643,31.51144908,120.4044841,723.7316389,1.347343215,1.185595018,-42.3523641,351.5806142,235.6183553,-0.139823343,-401.1872282,191.7148803,-5.059858339,1.277043912,-2.559844002,-137.3342204,12.61859735,0.439840176,-0.444888866,-367.0135168,208.6667479,0.151683657,1.347343215,-1.185595018,-133.3545179,1.147343215,-1.885595018,-135.3598702,13.27343858,-0.208856908,-0.216938036,31.51176787,120.404333,7.421499158
1571105643,31.51146168,120.404471,724.0009291,1.417533211,0.812105485,-42.67551404,352.9776558,234.3758426,-0.144491612,-402.3717356,190.5323187,-5.052676837,1.371751142,-2.255279892,-137.0469317,12.68831248,0.476913776,-0.538057849,-368.3136252,207.3231405,0.156351925,1.417533211,-0.812105485,-133.031368,1.217533211,-1.512105485,-135.0367203,13.41073175,-0.214906117,-0.17663216,31.51177933,120.4043216,7.428720414
1571105643,31.51147338,120.4044587,723.8576896,1.502662516,0.750801317,-42.92257991,354.2749081,233.2121747,-0.141962018,-403.6327123,189.2838363,-5.062479915,1.441264159,-2.112108287,-136.8113326,12.76169369,0.409489702,-0.309846776,-369.5201267,206.0656268,0.153822331,1.502662516,-0.750801317,-132.7843021,1.302662516,-1.450801317,-134.7896544,13.38570037,-0.217088369,-0.218902355,31.51179151,120.4043095,7.418960447
1571105643,31.51148592,120.4044455,723.4337009,1.525634925,1.440661663,-43.10905814,355.6652962,231.953514,-0.134530184,-404.9552607,188.0016783,-5.038137064,1.480263804,-2.779275041,-136.6023385,12.92333095,0.37291463,-0.430091308,-370.8123915,204.7064147,0.146390497,1.525634925,-1.440661663,-132.5978239,1.325634925,-2.140661663,-134.6031762,13.45714165,-0.207581264,-0.339737457,31.51180427,120.404297,7.443349849
1571105644,31.51149819,120.4044328,722.711774,1.512752328,1.314946999,-43.25984289,357.0257482,230.7499487,-0.12189749,-406.1150904,186.8036606,-5.016679253,1.417040392,-2.804333619,-136.4949064,12.97854096,0.419043085,-0.526499026,-372.0789286,203.4043845,0.133757803,1.512752328,-1.314946999,-132.4470391,1.312752328,-2.014946999,-134.4523914,13.63928292,-0.213908729,-0.197071154,31.51181551,120.4042854,7.464846771
1571105644,31.51151002,120.4044202,723.3477572,1.540506777,1.118929353,-43.41112976,358.3374152,229.5501854,-0.132966893,-407.3386014,185.5567341,-5.000416935,1.462465361,-2.581146271,-136.3519189,13.04541066,0.424967362,-0.513527931,-373.2971022,202.1097975,0.144827206,1.540506777,-1.118929353,-132.2957523,1.340506777,-1.818929353,-134.3011046,13.71234975,-0.212322254,-0.199874901,31.51182736,120.4042732,7.48115131
1571105644,31.51152277,120.4044065,723.5883995,1.466332713,1.055443365,-43.59782426,359.7510878,228.2459299,-0.137133762,-408.5685205,184.3045015,-4.98162081,1.324355558,-2.560120262,-136.166086,13.09082657,0.433343558,-0.400843289,-374.6091731,200.7033756,0.148994075,1.466332713,-1.055443365,-132.1090578,1.266332713,-1.755443365,-134.1144101,13.72655182,-0.181356146,-0.240821659,31.51183926,120.4042611,7.499990393
