time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1571105674,31.5115999,120.4013372,736.2794146,1.189798752,0.776380425,-133.8821581,368.3008519,-63.30375684,-0.361910213,-390.3889255,-100.0390471,-2.616222037,1.006607219,-1.980166225,-46.89444575,11.70848222,0.219201861,-0.378185692,-361.3098442,-90.66828772,0.373770527,1.189798752,-0.776380425,-41.82472396,0.989798752,-1.476380425,-43.83007624,11.3665398,-0.154047293,-0.122055497,31.51186775,120.4012618,9.862373731
1571105674,31.51159079,120.4013259,736.5200569,1.165348511,0.836856387,-133.9178297,367.2907554,-64.3809586,-0.366157921,-389.2727456,-101.1699147,-2.611610149,1.03604435,-2.050783442,-46.87255358,11.69356972,0.230359624,-0.393335765,-360.2219437,-91.66685223,0.378018234,1.165348511,-0.836856387,-41.78905232,0.965348511,-1.536856387,-43.7944046,11.34615023,-0.153502724,-0.124032147,31.51185848,120.401249,9.86693476
1571105674,31.5115817,120.4013145,736.8466429,1.234625569,0.795084672,-133.9388661,366.2828767,-65.45816056,-0.371905156,-388.207966,-102.2613946,-2.608022471,1.038984152,-2.03417293,-46.85553462,11.650338,0.191220021,-0.387369566,-359.1362548,-92.66558296,0.38376547,1.234625569,-0.795084672,-41.76801596,1.034625569,-1.495084672,-43.77336824,11.33090906,-0.176762673,-0.109960069,31.51184964,120.4012367,9.870474496
1571105674,31.5115719,120.4013023,737.0815555,1.289029717,0.660040206,-133.9550384,365.1962748,-66.61705532,-0.376055725,-387.1233321,-103.3684134,-2.613648596,1.146824858,-1.912074322,-46.83759772,11.62182196,0.223182745,-0.456209128,-357.9659481,-93.73988414,0.387916039,1.289029717,-0.660040206,-41.75184369,1.089029717,-1.360040206,-43.75719597,11.33229108,-0.160171226,-0.119778985,31.51184063,120.4012242,9.86479983
1571105674,31.51156282,120.401291,737.1961471,1.317896199,0.523511946,-133.9820187,364.1895048,-67.68950813,-0.378102239,-386.0224675,-104.481475,-2.618477418,1.131046147,-1.760396526,-46.80835015,11.59026379,0.204543435,-0.358383815,-356.8817203,-94.73396205,0.389962552,1.317896199,-0.523511946,-41.72486338,1.117896199,-1.223511946,-43.73021566,11.2837254,-0.148862254,-0.087601244,31.51183148,120.4012117,9.859921954
1571105674,31.51155378,120.4012798,737.1617696,1.192044448,0.81356782,-133.9901245,363.1871699,-68.75341192,-0.377548251,-384.9894958,-105.5413594,-2.597670842,1.051331811,-2.094072358,-46.80052785,11.49843484,0.235627216,-0.303484122,-355.8025551,-95.71984693,0.389408564,1.192044448,-0.81356782,-41.71675758,0.992044448,-1.51356782,-43.72210986,11.22003834,-0.116884392,-0.150429222,31.51182291,120.4011997,9.880683106
1571105675,31.5115437,120.4012677,735.4658146,1.002940932,1.043373703,-134.0150322,362.0695204,-69.90375804,-0.347999555,-383.9591351,-106.590241,-2.573171311,0.913429616,-2.305369483,-46.79111853,11.42349186,0.207890692,-0.382222163,-354.6019278,-96.78329925,0.359859868,1.002940932,-1.043373703,-41.69184984,0.802940932,-1.743373703,-43.69720212,11.2393363,-0.119528975,-0.126608976,31.51181435,120.4011879,9.905137533
1571105675,31.51153463,120.4012566,736.1017977,0.868058291,0.901386883,-134.0067867,361.06386,-70.96481268,-0.359145086,-382.9604712,-107.6167616,-2.559872492,0.806459216,-2.212318977,-46.80001994,11.32302497,0.204295857,-0.37539912,-353.5196597,-97.76609403,0.371005399,0.868058291,-0.901386883,-41.70009532,0.668058291,-1.601386883,-43.70544761,11.22079535,-0.121733211,-0.092398186,31.51180606,120.4011763,9.918393128
1571105675,31.51152562,120.4012454,736.5773527,0.838215262,0.889041574,-133.9815361,360.0648522,-72.02301773,-0.367489934,-381.8704457,-108.7251755,-2.552555353,0.784060973,-2.220320312,-46.81044213,11.31285261,0.197474979,-0.331596918,-352.4442389,-98.74654523,0.379350247,0.838215262,-0.889041574,-41.72534592,0.638215262,-1.589041574,-43.73069821,11.16543074,-0.133485292,-0.121218745,31.511797,120.4011639,9.925663247
1571105675,31.51151595,120.4012335,736.9726936,0.765912432,0.981908648,-133.9559,358.9926652,-73.15911599,-0.374437693,-380.8323329,-109.780745,-2.535377402,0.699845214,-2.344506991,-46.81983207,11.26695322,0.19329503,-0.390677195,-351.2900132,-99.79919296,0.386298006,0.765912432,-0.981908648,-41.75098202,0.565912432,-1.681908648,-43.7563343,11.15699049,-0.110670193,-0.137747388,31.51178838,120.401152,9.942796771
