time,ins1000_lon,ins1000_lat,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lon,algo_lat,algo_alt
1571107180,120.4018726,31.50976844,818.0347624,0.857838588,0.983023788,159.3833163,181.0923205,-11.89498032,-1.733107846,-184.6011071,-38.30759086,-1.652557072,0.918057989,-2.270941157,17.03975773,8.937745413,0.085118992,-0.233121474,-178.1714018,-28.54568788,1.749364872,0.857838588,-0.983023788,25.95619526,10.1924165,-0.238742835,-0.14162562,120.4017766,31.50983437,10.87571416
1571107180,120.4018761,31.50975976,818.1837314,0.846569153,0.990477928,159.6149361,180.1298946,-11.56060725,-1.735735822,-183.7580685,-38.04123017,-1.641061329,0.875704178,-2.261053847,16.80883251,8.897210487,0.058997991,-0.235557403,-177.244268,-28.12320505,1.751992847,0.846569153,-0.990477928,25.72457544,10.18310318,-0.241039344,-0.149505425,120.4017785,31.50982658,10.88718372
1571107180,120.4018796,31.50975106,818.3212413,0.859610381,0.991000544,159.8261799,179.1652513,-11.23098375,-1.738163689,-182.9069441,-37.77429563,-1.632206186,0.842668775,-2.260070507,16.5935807,8.884147158,0.067454002,-0.250472249,-176.3144843,-27.70524483,1.754420715,0.859610381,-0.991000544,25.51333167,10.17699965,-0.258552647,-0.141173527,120.4017805,31.50981871,10.89601257
1571107180,120.401883,31.50974237,818.4931287,0.874593647,0.980215882,160.0240493,178.2017167,-10.90515989,-1.741191355,-182.0417333,-37.50316859,-1.626316651,0.859103587,-2.246471226,16.39525131,8.869885725,0.067850893,-0.23334232,-175.385451,-27.29117095,1.757448381,0.874593647,-0.980215882,25.3154622,10.15893943,-0.243666608,-0.144209734,120.4017825,31.50981071,10.90187551
1571107180,120.4018863,31.5097335,817.6050441,0.82594985,0.934796904,160.2437074,177.2182235,-10.58883524,-1.725719398,-181.1370305,-37.22813881,-1.621394535,0.786260635,-2.181398157,16.18833514,8.905544953,0.092386166,-0.261990887,-174.4356617,-26.88469776,1.741976423,0.82594985,-0.934796904,25.09580414,10.14743652,-0.223299589,-0.143366492,120.4017845,31.50980236,10.90676999
1571107181,120.4018897,31.50972482,817.7310948,0.76924914,0.934840455,160.452366,176.2557977,-10.26871082,-1.727946695,-180.2596917,-36.96285421,-1.615838033,0.785848717,-2.15025018,15.97569477,8.912080427,0.114978323,-0.249873407,-173.507202,-26.47640177,1.74420372,0.76924914,-0.934840455,24.88714556,10.12624639,-0.223064417,-0.136849139,120.4017864,31.50979426,10.91229985
1571107181,120.401893,31.50971615,817.8456863,0.695525006,0.897523526,160.6380689,175.2944807,-9.952386054,-1.729973796,-179.3861722,-36.70344394,-1.609629444,0.678067261,-2.125053713,15.77406526,8.89826937,0.083840932,-0.267688987,-172.5794927,-26.07199212,1.746230821,0.695525006,-0.897523526,24.70144262,10.11622572,-0.238664453,-0.160396297,120.4017883,31.5097862,10.91848206
1571107181,120.4018963,31.50970747,817.8514159,0.681998937,0.847396511,160.8241856,174.3320549,-9.639860933,-1.730100759,-178.5175496,-36.45243084,-1.604929221,0.651397219,-2.095360726,15.58952858,8.895445263,0.083252795,-0.260432593,-171.6503258,-25.67126245,1.746357784,0.681998937,-0.847396511,24.51532591,10.1021418,-0.227672611,-0.139419276,120.40179,31.50977818,10.92315623
1571107181,120.4018996,31.5096988,817.891523,0.572221931,0.816098258,161.0097277,173.3707379,-9.330185537,-1.730827526,-177.6987017,-36.21938413,-1.598454882,0.545642687,-2.045811442,15.4272147,8.837357022,0.099761667,-0.262287806,-170.7219978,-25.27347332,1.747084551,0.572221931,-0.816098258,24.32978385,10.09449848,-0.221783971,-0.134882832,120.4017917,31.50977064,10.92960614
1571107181,120.4019028,31.50969013,817.8628751,0.613107649,0.78682298,161.1944888,172.4094209,-9.026209649,-1.730354123,-176.8778607,-35.99065373,-1.590565057,0.638439356,-1.9961986,15.24343952,8.754938364,0.065127958,-0.217920162,-169.7931393,-24.88135896,1.746611149,0.613107649,-0.78682298,24.14502277,10.05491325,-0.240517794,-0.143624617,120.4017933,31.50976307,10.93747162
1571107181,120.4019059,31.50968148,817.8571455,0.63161211,0.893197166,161.3817058,171.4503215,-8.72603341,-1.730280498,-176.0497935,-35.76138948,-1.576367542,0.602026049,-2.069300056,15.08571484,8.732864731,0.04609373,-0.206753488,-168.8661352,-24.49323413,1.746537524,0.63161211,-0.893197166,23.95780571,10.02692322,-0.225931727,-0.178748021,120.4017949,31.50975545,10.9516447
1571107181,120.4019091,31.50967283,817.8399568,0.670998751,0.944714992,161.5669694,170.4912221,-8.429656827,-1.730006709,-175.2478012,-35.53230679,-1.573271445,0.612854243,-2.183480552,14.90408973,8.658594782,0.079086868,-0.244068063,-167.9387775,-24.10889247,1.746263734,0.670998751,-0.944714992,23.77254213,10.03440797,-0.249871566,-0.147748105,120.4017965,31.50974805,10.95471721
1571107181,120.4019121,31.50966416,817.9430892,0.762512252,0.888583152,161.7425291,169.5299052,-8.138029831,-1.731832813,-174.4465394,-35.30883296,-1.567621436,0.71302162,-2.144055649,14.74362008,8.598768103,0.066644826,-0.267800978,-167.00877,-23.72907343,1.748089838,0.762512252,-0.888583152,23.59698242,10.03824703,-0.256082866,-0.12989353,120.401798,31.50974067,10.96034379
1571107181,120.4019152,31.5096555,818.0519512,0.853816391,0.832198892,161.9048576,168.5696971,-7.849252565,-1.733758725,-173.6231053,-35.08011886,-1.562591266,0.706495468,-2.03257079,14.60912226,8.566687501,0.055389133,-0.231618299,-166.0796013,-23.35219493,1.750015751,0.853816391,-0.832198892,23.43465389,10.0010511,-0.260935319,-0.129996531,120.4017996,31.50973308,10.96534999
1571107181,120.4019179,31.50964745,817.8857934,0.932564198,0.85469336,162.0789808,167.6771248,-7.592772732,-1.730882657,-172.8204738,-34.85913379,-1.552716812,0.813269038,-2.106320743,14.45030275,8.512507606,0.074893821,-0.217733016,-165.2147694,-23.01376773,1.747139682,0.932564198,-0.85469336,23.26053071,9.975115797,-0.240209942,-0.136919653,120.4018012,31.50972569,10.97520121
1571107182,120.4019212,31.50963797,817.9430892,0.882283135,0.96114511,162.2658958,166.6259963,-7.280247231,-1.731910678,-171.9525468,-34.62572151,-1.546832348,0.755125652,-2.156510775,14.29332904,8.51626729,0.074947328,-0.207078511,-164.1972847,-22.60478325,1.748167703,0.882283135,-0.96114511,23.07361579,9.954433653,-0.225249128,-0.157152065,120.4018028,31.5097177,10.98106071
1571107182,120.4019241,31.50962935,818.0347624,0.870690458,0.969353322,162.4392394,165.6702234,-7.000019153,-1.733535988,-171.120706,-34.39887683,-1.543198282,0.758043557,-2.21574538,14.13736914,8.524858323,0.090344286,-0.281924228,-163.2717363,-22.23682957,1.749793014,0.870690458,-0.969353322,22.90027218,9.965448834,-0.227662756,-0.137568017,120.4018043,31.50971004,10.98467094
1571107182,120.401927,31.50962073,818.189461,0.846783979,0.906245024,162.6136916,164.7144505,-6.721690878,-1.736261139,-170.2271172,-34.15518446,-1.540776681,0.738347165,-2.143631778,13.98505871,8.569510646,0.090212829,-0.268271168,-162.3460112,-21.87076745,1.752518164,0.846783979,-0.906245024,22.72581997,9.93691908,-0.217845156,-0.124675452,120.401806,31.50970181,10.98706707
1571107182,120.4019299,31.50961212,818.3899963,0.824007264,0.912646915,162.8096016,163.7597864,-6.448112194,-1.739786101,-169.3460798,-33.92274519,-1.535917195,0.707303709,-2.064649167,13.79785369,8.587074635,0.089227073,-0.224483451,-161.4209481,-21.50953751,1.756043126,0.824007264,-0.912646915,22.52990997,9.908925033,-0.218610315,-0.125615013,120.4018076,31.5096937,10.99190162
1571107182,120.4019328,31.50960354,818.4931287,0.736372017,0.96715285,163.0410152,162.8084486,-6.177383242,-1.74161082,-168.4573646,-33.69547212,-1.530695702,0.637849253,-2.112211516,13.58548387,8.611391726,0.06747715,-0.205781226,-160.4989317,-21.15145446,1.757867846,0.736372017,-0.96715285,22.29849637,9.873089352,-0.209511786,-0.141089388,120.4018091,31.50968553,10.99709813
1571107182,120.4019355,31.50959497,818.6764752,0.707531478,1.099727084,163.3317056,161.8582197,-5.913303738,-1.744835352,-167.6001013,-33.48691177,-1.518658889,0.596863295,-2.251584075,13.33669278,8.605898367,0.027371679,-0.216844167,-159.5774006,-20.80009519,1.761092377,0.707531478,-1.099727084,22.00780594,9.860005945,-0.23168991,-0.143816911,120.4018104,31.50967766,11.00911102
1571107182,120.4019383,31.50958639,818.9285766,0.697413984,1.188534922,163.6319568,160.906882,-5.654923757,-1.749259751,-166.77832,-33.29356553,-1.505538114,0.606575751,-2.340932614,13.05966547,8.559274031,0.00183845,-0.210958295,-158.6542351,-20.45430754,1.765516777,0.697413984,-1.188534922,21.70755474,9.82862177,-0.235206263,-0.14654891,120.4018117,31.50967012,11.02220902
1571107182,120.4019409,31.50957781,819.3124583,0.705321047,1.152686638,163.9332709,159.9555444,-5.402243303,-1.755983997,-165.9434973,-33.10065283,-1.493968617,0.594963885,-2.351762424,12.78089143,8.53159779,-0.002666775,-0.276435943,-157.7305393,-20.11419469,1.772241022,0.705321047,-1.152686638,21.40624062,9.859882804,-0.228697277,-0.120468329,120.4018129,31.50966246,11.03375551
