time,ins1000_lon,ins1000_lat,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lon,algo_lat,algo_alt
1571103821,120.4012031,31.50806288,737.1904175,-0.170584127,0.978601051,-166.25174,41.23804635,-52.01796132,-0.125654229,32.35538862,51.30709,1.542895036,0.137784428,-1.366919628,166.1671108,3.30103706,0.68825788,-0.037611164,41.70969138,52.45584433,0.168414185,-0.170584127,-0.978601051,166.8760056,3.37104168,0.32662438,-0.061610912,120.4012141,31.50797841,14.24081852
1571103821,120.4012024,31.50805894,736.9726936,-0.407625168,1.034848981,-167.7523263,40.80118549,-52.07970981,-0.121856548,31.91027756,51.31536968,1.540401714,-0.120066831,-1.498951062,167.6579378,3.303410558,0.708851601,-0.160330507,41.27218369,52.51282944,0.164616503,-0.407625168,-1.034848981,168.3765919,3.391875125,0.252622909,-0.095680171,120.401214,31.50797439,14.23832309
1571103821,120.4012018,31.50805499,736.8237245,-0.50523213,0.980551685,-169.1247453,40.36321584,-52.13860848,-0.119258865,31.46966676,51.32066888,1.530452475,-0.216379044,-1.487419306,169.132772,3.302774501,0.571418927,-0.158795018,40.83359832,52.56695282,0.162018821,-0.50523213,-0.980551685,169.7490109,3.394584419,0.199265949,-0.042642653,120.4012139,31.50797042,14.22837176
1571103822,120.4012015,31.50805087,736.6060006,-0.326160802,0.796814026,-170.7100409,39.90639673,-52.17375866,-0.115461464,31.03269112,51.33177299,1.525097254,-0.017090816,-1.32671117,170.3432327,3.287715123,0.524905321,-0.114068154,40.37642336,52.59712373,0.158221419,-0.326160802,-0.796814026,171.3343065,3.338672612,0.19584497,0.030788708,120.4012137,31.50796648,14.22301455
1571103822,120.401201,31.508047,736.9211274,-0.339890965,0.713472361,-171.870887,39.47729732,-52.21365849,-0.120963819,30.59062862,51.33125762,1.525387376,-0.083769527,-1.152563966,171.5861133,3.254327328,0.490548254,-0.063057042,39.94691469,52.63234604,0.163723774,-0.339890965,-0.713472361,172.4951526,3.292041397,0.205150183,-0.014477378,120.4012137,31.50796249,14.2233026
1571103822,120.4012007,31.50804314,737.115933,-0.584990463,0.73733682,-172.7796141,39.04930662,-52.24215898,-0.12436623,30.15475934,51.33059949,1.527847422,-0.23137185,-1.215561221,172.569162,3.239280664,0.419432175,-0.080680238,39.51863888,52.65618176,0.167126185,-0.584990463,-0.73733682,173.4038797,3.303809451,0.206003588,-0.012514003,120.4012136,31.50795856,14.22576063
1571103822,120.4012004,31.50803896,737.3623049,-0.764976341,0.479193109,-173.5596326,38.58583482,-52.27065965,-0.12866883,29.71093084,51.3243695,1.522619006,-0.405919809,-1.018995288,173.3761863,3.255690509,0.345203029,-0.125903856,39.05488406,52.67963109,0.171428785,-0.764976341,-0.479193109,174.1838982,3.285713559,0.178910925,-0.036695742,120.4012136,31.50795456,14.22053014
1571103822,120.4012001,31.50803515,737.075826,-0.79399846,0.615318079,-174.0082012,38.16338799,-52.29916005,-0.123671147,29.27717742,51.333731,1.519808683,-0.5603949,-1.042149212,173.8946813,3.233363885,0.216436307,-0.067278635,38.63215179,52.70352712,0.166431102,-0.79399846,-0.615318079,174.6324668,3.234759059,0.092824004,-0.064562158,120.4012135,31.50795065,14.21771795
1571103822,120.4011998,31.50803107,737.1617696,-0.621519648,0.672440997,-174.477985,37.71100406,-52.33431026,-0.125173559,28.84567442,51.34938087,1.519531029,-0.397592253,-1.142897653,174.3312418,3.219892649,0.194660703,-0.057841036,38.17941174,52.7337464,0.167933515,-0.621519648,-0.672440997,175.1022506,3.245413407,0.074507963,0.010221162,120.4012133,31.50794676,14.21743852
1571103822,120.4011995,31.5080273,737.6144063,-0.587821237,0.692195691,-174.7646031,37.29299243,-52.35996091,-0.133075818,28.41546219,51.36179886,1.524306411,-0.305433647,-1.090240631,174.6600263,3.185236271,0.162132778,0.018429225,37.76114545,52.75484118,0.175835773,-0.587821237,-0.692195691,175.3888687,3.165033139,0.125172799,0.01224949,120.4012131,31.50794288,14.22221213
1571103822,120.4011993,31.5080236,737.7920232,-0.622799467,0.979051462,-175.0301978,36.88274225,-52.38181171,-0.136178033,27.99613466,51.37281418,1.537316251,-0.308847745,-1.440380308,174.8986487,3.165733531,0.184943238,-0.02087207,37.35068155,52.77222089,0.178937988,-0.622799467,-0.979051462,175.6544634,3.175920211,0.099302263,-0.034894369,120.4012129,31.5079391,14.23522027
1571103823,120.4011991,31.50801953,736.4398428,-0.638556861,0.954469219,-175.4318844,36.43146684,-52.395113,-0.112580528,27.56622862,51.38081762,1.531839865,-0.355434958,-1.420226167,175.1527708,3.176942599,0.127177022,-0.141519929,36.89928801,52.78060462,0.155340483,-0.638556861,-0.954469219,176.05615,3.169916193,0.091281295,-0.076702265,120.4012128,31.50793522,14.22974214
1571103823,120.4011989,31.50801555,736.2794146,-0.538180982,0.915196901,-175.5911743,35.99017067,-52.4188638,-0.109782849,27.14201428,51.39660387,1.524130406,-0.252238585,-1.402360384,175.2901559,3.17574305,0.129276789,-0.130674461,36.45775926,52.79954597,0.152542804,-0.538180982,-0.915196901,176.2154399,3.144771651,0.082735528,-0.063263762,120.4012126,31.5079314,14.22203105
1571103823,120.4011987,31.50801187,736.2794146,-0.596330413,0.939200101,-175.8097738,35.58213802,-52.4350149,-0.109785016,26.7229497,51.41084466,1.520450713,-0.257844469,-1.387262288,175.5007367,3.139710756,0.160571841,-0.07470634,36.04957485,52.81125049,0.152544971,-0.596330413,-0.939200101,176.4340394,3.123961929,0.125460516,-0.033306803,120.4012124,31.50792762,14.21834976
1571103823,120.4011986,31.50800794,736.4971386,-0.745862853,0.966389562,-175.9829635,35.14638575,-52.44831635,-0.113587332,26.30246989,51.42125243,1.523448596,-0.358975321,-1.438475498,175.6672769,3.130229289,0.150183433,-0.053944668,35.61370353,52.8198035,0.156347287,-0.745862853,-0.966389562,176.6072291,3.106031501,0.118745334,-0.006041791,120.4012122,31.50792383,14.22134604
1571103823,120.4011984,31.50800429,736.8752907,-0.845259866,0.762840211,-176.0743196,34.74167948,-52.4625676,-0.120189439,25.88059004,51.43236827,1.524629026,-0.501888534,-1.340904035,175.7804027,3.140042566,0.087077132,-0.114142275,35.208866,52.82964452,0.162949395,-0.845259866,-0.762840211,176.6985852,3.126649362,0.086568991,0.030955858,120.401212,31.50792003,14.2225249
1571103823,120.4011982,31.50800064,737.1674992,-0.708325637,0.403051631,-176.0139224,34.33697323,-52.4844184,-0.125291461,25.45903342,51.45417633,1.51087454,-0.44013686,-0.985333218,175.7403951,3.125310355,0.003784136,-0.132087042,34.80394571,52.84708464,0.168051417,-0.708325637,-0.403051631,176.6381881,3.079470093,0.023648221,-0.017772053,120.4012118,31.50791623,14.20876895
1571103823,120.4011979,31.50799706,736.9612344,-0.536296705,0.397399838,-175.9445794,33.94002845,-52.50911892,-0.121693391,25.04296973,51.48595848,1.503318105,-0.231585956,-0.909644482,175.6609798,3.112928622,-0.005142277,-0.089054533,34.40675537,52.86745887,0.164453346,-0.536296705,-0.397399838,176.568845,3.04219296,0.045635932,-0.058677125,120.4012114,31.50791248,14.20121119
1571103824,120.4011973,31.50799222,737.8264007,-0.501039479,0.430179608,-176.0247642,33.40337706,-52.56516847,-0.136795774,24.62605989,51.51569131,1.498153633,-0.16283125,-0.959775029,175.5698298,3.106919744,0.018455048,-0.080179013,33.86952516,52.91765812,0.17955573,-0.501039479,-0.430179608,176.6490298,3.07920406,0.045515828,-0.004720906,120.401211,31.50790872,14.19604539
1571103824,120.4011971,31.50798862,738.0842317,-0.549237248,0.35224292,-175.8867394,33.00421472,-52.58511935,-0.141297696,24.21348138,51.54715434,1.493137563,-0.14373163,-0.889765427,175.4390431,3.104789186,0.003543611,-0.073900994,33.47016914,52.93325884,0.184057651,-0.549237248,-0.35224292,176.5110051,3.056887648,0.068077274,0.026261258,120.4012106,31.507905,14.19102806
1571103824,120.4011969,31.50798506,738.4280064,-0.65416893,0.299087619,-175.8180455,32.60948753,-52.60412028,-0.147299577,23.80067928,51.5766461,1.493920506,-0.246969979,-0.842245406,175.3275212,3.075668688,0.044790527,-0.048666738,33.07525836,52.94795798,0.190059533,-0.65416893,-0.299087619,176.4423112,3.016623695,0.07923838,0.030560176,120.4012103,31.50790128,14.19180975
1571103824,120.4011967,31.5079813,738.6571895,-0.767357844,0.337780057,-175.7956964,32.19258464,-52.62407125,-0.15130154,23.39259456,51.6017255,1.491586179,-0.418310867,-0.79324432,175.3022988,3.025026218,0.042968666,-0.018495399,32.65816284,52.9633655,0.194061495,-0.767357844,-0.337780057,176.419962,2.950367283,0.073321259,-0.008712412,120.40121,31.50789761,14.18947418
1571103824,120.4011965,31.50797784,738.5597867,-0.639187202,0.700225714,-175.7629854,31.80894527,-52.64782179,-0.149603276,22.99088256,51.63023687,1.496397418,-0.315452492,-1.092505596,175.2521689,3.04570612,0.014534074,0.006755223,32.27428748,52.98293477,0.192363232,-0.639187202,-0.700225714,176.387251,2.989213002,0.007142712,-0.057259156,120.4012096,31.50789399,14.19428424
1571103824,120.4011961,31.50797399,738.4910317,-0.422048824,0.990355297,-175.762727,31.38206335,-52.67822216,-0.148405148,22.57963428,51.66092584,1.504080981,-0.131573855,-1.447284493,175.25897,3.167374239,0.005046683,-0.054082395,31.84709967,53.00868234,0.191165104,-0.422048824,-0.990355297,176.3869927,3.121075489,0.031515096,-0.041220149,120.4012093,31.50789028,14.20196665
1571103824,120.4011959,31.50797028,738.6400007,-0.402774543,0.886520257,-175.7392927,30.97070439,-52.70197287,-0.151006972,22.15210057,51.68993155,1.499213775,0.015376194,-1.426575545,175.2292656,3.234549067,0.056261746,-0.141684047,31.43550635,53.02794977,0.193766927,-0.402774543,-0.886520257,176.3635583,3.206956484,0.069851383,-0.039733051,120.4012089,31.50788643,14.19709824
1571103824,120.4011957,31.50796648,738.6972965,-0.516908011,0.91341363,-175.7975547,30.54936635,-52.72287379,-0.152008838,21.71541706,51.71268791,1.49430443,-0.137827614,-1.39265996,175.2688715,3.335933502,0.075902657,-0.08247481,31.0139656,53.04425886,0.194768794,-0.516908011,-0.91341363,176.4218203,3.275691484,0.083573716,-0.032470681,120.4012086,31.50788249,14.19218764
1571103825,120.401195,31.50796114,737.5513809,-0.656953139,0.883071785,-175.970283,29.95727561,-52.78937275,-0.132011109,21.26862021,51.7349095,1.497070192,-0.243541295,-1.45486715,175.2697782,3.390121679,0.063667265,-0.057458499,30.42118548,53.10430288,0.174771065,-0.656953139,-0.883071785,176.5945486,3.400695564,0.046679315,-0.008677631,120.4012083,31.50787846,14.19495215
1571103825,120.4011946,31.50795677,737.8665077,-0.621078223,0.92760648,-175.9817009,29.47273692,-52.82072343,-0.137513116,20.81085977,51.75797028,1.502410934,-0.213926156,-1.505145817,175.2493276,3.512388379,0.070055837,-0.085167975,29.93633398,53.13037251,0.180273071,-0.621078223,-0.92760648,176.6059665,3.540731903,0.001943593,-0.012902576,120.401208,31.50787434,14.20029164
1571103825,120.4011943,31.50795256,738.1587162,-0.465503754,0.784622615,-175.9802622,29.0059388,-52.8539739,-0.142614989,20.33697666,51.78860067,1.499105479,-0.102269144,-1.407980556,175.2582456,3.607289266,0.048043116,-0.150153655,29.46920129,53.15853512,0.185374944,-0.465503754,-0.784622615,176.6045278,3.65137441,-0.00372529,-0.016133572,120.4012077,31.50787007,14.19698497
1571103825,120.4011939,31.50794791,738.2618486,-0.376440704,0.712604835,-176.0023199,28.49035414,-52.88912449,-0.144417031,19.85071583,51.81983831,1.49149054,0.041144298,-1.283528613,175.2515241,3.720408663,0.076254833,-0.10543692,28.95326426,53.18806618,0.187176986,-0.376440704,-0.712604835,176.6265855,3.731950049,0.035096325,-0.047588328,120.4012073,31.50786569,14.18936883
1571103825,120.4011936,31.5079435,738.3707106,-0.569690621,0.765097865,-176.0266868,28.00138027,-52.91572544,-0.146318985,19.35126257,51.84684371,1.487427923,-0.083954583,-1.315202496,175.2792599,3.800422562,0.112233569,-0.084026419,28.46402959,53.20933805,0.189078941,-0.569690621,-0.765097865,176.6509525,3.818266677,0.082354136,-0.018469421,120.4012069,31.50786118,14.18530497
1571103825,120.4011934,31.50793896,738.6972965,-0.762654757,0.828887994,-176.0627567,27.49799222,-52.9423265,-0.152020963,18.83975518,51.87283177,1.487250301,-0.327352522,-1.416449246,175.2893926,3.9089063,0.111471948,-0.075946089,27.96038159,53.23045298,0.194780919,-0.762654757,-0.828887994,176.6870223,3.938051537,0.022064325,-0.002575956,120.4012066,31.50785657,14.18512611
1571103825,120.4011929,31.50793393,738.9837754,-0.594922707,0.719461384,-176.1411449,26.9402738,-52.98317701,-0.157023014,18.31187702,51.90127955,1.483301313,-0.262330359,-1.304799536,175.3559164,4.000643923,0.061763498,-0.146123853,27.40225119,53.26522457,0.19978297,-0.594922707,-0.719461384,176.7654105,4.040186932,-0.046996086,-0.038824256,120.4012062,31.50785182,14.18117589
1571103826,120.4011923,31.5079277,736.4341132,-0.322458358,0.686528728,-176.4145942,26.24950109,-53.04017685,-0.112525433,17.77180171,51.9352648,1.478568485,0.055016752,-1.27084446,175.3804302,4.107715216,0.067593918,-0.117514264,26.71089846,53.31469487,0.155285388,-0.322458358,-0.686528728,177.0388598,4.167384207,-0.048266461,-0.068310787,120.4012058,31.50784695,14.1764419
1571103826,120.401192,31.50792278,736.4742203,-0.364310292,0.825260793,-176.4611012,25.70397925,-53.07437766,-0.113227379,17.22329221,51.96640988,1.476610213,0.208465154,-1.369157177,175.4115157,4.165883014,0.129669831,-0.079851106,26.16503637,53.34295004,0.155987334,-0.364310292,-0.825260793,177.0853668,4.247220938,0.057686234,-0.046611833,120.4012054,31.507842,14.17448245
1571103826,120.4011917,31.50791772,736.709133,-0.697709145,0.801022237,-176.4862627,25.14293439,-53.10002907,-0.117329411,16.66038012,51.99103787,1.475771041,-0.149963845,-1.454797472,175.4279711,4.297679801,0.150008681,-0.128081425,25.60374534,53.36248718,0.160089366,-0.697709145,-0.801022237,177.1105283,4.374556228,0.076236679,-0.015830859,120.4012051,31.50783693,14.17364207
1571103826,120.4011913,31.50791215,736.9440457,-0.829361294,0.63256857,-176.5546897,24.52534156,-53.13423028,-0.12143154,16.08412093,52.01767019,1.469897542,-0.383477828,-1.311015355,175.4769355,4.367010039,0.12418257,-0.161428237,24.98581653,53.38995752,0.164191496,-0.829361294,-0.63256857,177.1789553,4.454769855,-0.016611318,-0.054530924,120.4012048,31.50783174,14.1677674
1571103826,120.4011909,31.5079069,736.7664288,-0.691623437,0.650911245,-176.6227684,23.94322984,-53.17413092,-0.118333429,15.49762597,52.05210915,1.461588703,-0.223547153,-1.268361928,175.5128859,4.439843487,0.090621515,-0.152751316,24.40330463,53.42351352,0.161093384,-0.691623437,-0.650911245,177.2470341,4.515213209,-0.053961914,-0.075755906,120.4012043,31.50782645,14.15945748
1571103826,120.4011905,31.50790116,736.9153978,-0.541660853,0.692120055,-176.6797185,23.30678772,-53.21783167,-0.120935431,14.90138514,52.08655475,1.458281136,-0.041447036,-1.308204481,175.5855077,4.515909509,0.082593415,-0.090186199,23.76642416,53.46027747,0.163695387,-0.541660853,-0.692120055,177.3039842,4.600392079,0.015698405,-0.004722504,120.4012039,31.50782108,14.15614887
1571103826,120.4011901,31.50789573,737.2419837,-0.70413823,0.627896389,-176.7032136,22.70471787,-53.24918299,-0.126637351,14.29458802,52.11935384,1.458483059,-0.172766698,-1.278678421,175.5811591,4.597032651,0.124185699,-0.114524696,23.16404846,53.48506721,0.169397306,-0.70413823,-0.627896389,177.3274792,4.679094848,0.02495361,-0.018672405,120.4012035,31.50781561,14.15634976
1571103826,120.4011898,31.50789022,737.3164682,-0.727179396,0.639490326,-176.7835948,22.09377774,-53.2843341,-0.12793921,13.67503236,52.14975323,1.458247421,-0.278993264,-1.24212116,175.634838,4.665402519,0.111169228,-0.119833103,22.55276161,53.51355988,0.170699166,-0.727179396,-0.639490326,177.4078604,4.723245766,-0.0520795,-0.068786793,120.4012031,31.50781002,14.15611311
1571103827,120.4011894,31.50788343,733.1166876,-0.635864418,0.681233075,-177.0467917,21.34091291,-53.31473559,-0.054641531,13.04721193,52.18304161,1.457063652,-0.12921215,-1.36642822,175.6796236,4.745676763,0.078482203,-0.158327139,21.79961024,53.53575689,0.097401486,-0.635864418,-0.681233075,177.6710573,4.852757538,-0.016501485,-0.104593713,120.4012027,31.50780436,14.15492839
1571103827,120.4011891,31.50787725,733.1396059,-0.639516469,0.54363968,-177.0689579,20.65568424,-53.35178697,-0.055043485,12.41115779,52.21678148,1.45221987,-0.071767875,-1.292139507,175.6724377,4.809701432,0.124153872,-0.149456969,21.11401855,53.56534032,0.097803441,-0.639516469,-0.54363968,177.6932235,4.947595018,-0.005267706,0.003397999,120.4012022,31.50779863,14.15008372
1571103827,120.4011887,31.50787145,733.3114933,-0.789903002,0.50111986,-177.149858,20.01258935,-53.38218855,-0.05804529,11.76675742,52.2462948,1.452718887,-0.188170176,-1.164361382,175.7416523,4.864641135,0.135449931,-0.075170763,20.4706306,53.5887334,0.100805246,-0.789903002,-0.50111986,177.7741237,4.962297516,0.006945915,-0.035309604,120.4012019,31.50779282,14.15058186
1571103827,120.4011884,31.50786561,733.2771158,-0.729753589,0.625414188,-177.196209,19.36505934,-53.4182898,-0.057446996,11.1165799,52.27608184,1.45475285,-0.20641598,-1.277372267,175.7829634,4.915666824,0.101383576,-0.092327635,19.82274569,53.61777749,0.100206951,-0.729753589,-0.625414188,177.8204746,5.010241954,-0.057657775,-0.056630662,120.4012015,31.50778696,14.152615
1571103827,120.4011879,31.50785926,733.1567946,-0.484750834,0.81407895,-177.2414933,18.66098135,-53.46104095,-0.055348745,10.45348147,52.30923349,1.45537729,-0.003918831,-1.408425222,175.8145067,4.969776684,0.065543862,-0.08432139,19.1182437,53.65285498,0.0981087,-0.484750834,-0.81407895,177.8657589,5.056554009,-0.053249915,-0.085905128,120.4012011,31.50778099,14.15323869
1571103827,120.4011875,31.50785331,733.2713862,-0.401091255,0.972375536,-177.2872773,18.00125472,-53.49714229,-0.057350346,9.791266518,52.34355648,1.460554975,0.125329553,-1.582822655,175.8433669,5.026124056,0.120127953,-0.068327743,18.4581629,53.68176627,0.100110302,-0.401091255,-0.972375536,177.9115429,5.115230588,-0.044591095,-0.051327958,120.4012006,31.50777502,14.15841571
1571103827,120.4011872,31.50784728,733.4490031,-0.457292195,1.019563449,-177.2879424,17.3326578,-53.53039385,-0.060451926,9.119870438,52.37709279,1.467374667,0.111142487,-1.644481427,175.8544661,5.073555647,0.099971438,-0.136364678,17.78924338,53.70773131,0.103211881,-0.457292195,-1.019563449,177.912208,5.189322455,0.001483299,-0.07704058,120.4012002,31.50776897,14.16523479
1571103828,120.4011869,31.50783966,730.9852846,-0.497606426,0.836082811,-177.5051812,16.48776396,-53.55224658,-0.017453992,8.436906765,52.40642395,1.459025481,0.125759369,-1.590193209,175.856828,5.14926985,0.127423162,-0.207610327,16.94416159,53.7203774,0.060213947,-0.497606426,-0.836082811,178.1294469,5.290570602,-0.005810271,-0.088762624,120.4011998,31.50776281,14.15688501
1571103828,120.4011866,31.50783344,730.9279888,-0.547933572,0.642094009,-177.5504499,15.79810012,-53.58359834,-0.016455481,7.75492482,52.43917048,1.445410517,0.008315806,-1.394092959,175.9165521,5.18121652,0.105158656,-0.194545791,16.2541971,53.74421321,0.059215436,-0.547933572,-0.642094009,178.1747155,5.348525385,-0.016089751,-0.054397583,120.4011994,31.50775666,14.14326956
1571103828,120.4011863,31.50782712,731.0597691,-0.533560839,0.24060975,-177.560201,15.09734845,-53.61685007,-0.018756906,7.05800501,52.46792412,1.426638456,0.037062929,-1.076064554,175.9157478,5.247831887,0.099762416,-0.213745889,15.55312474,53.76982809,0.061516861,-0.533560839,-0.24060975,178.1844666,5.396563175,-0.024631209,-0.00679216,120.401199,31.50775038,14.12449704
1571103828,120.4011859,31.50782033,731.0082029,-0.374033207,0.202594861,-177.6284804,14.34448393,-53.65485178,-0.017858331,6.36105144,52.49742661,1.418301711,0.117770624,-0.913179805,175.9711874,5.257227682,0.101166625,-0.085607677,14.79989087,53.79962488,0.060618287,-0.374033207,-0.202594861,178.252746,5.374879164,-0.064950998,-0.045030493,120.4011986,31.5077441,14.11615991
1571103828,120.4011855,31.50781403,730.7732902,-0.413985174,0.48992843,-177.6410456,13.64594981,-53.68620357,-0.013759607,5.666906241,52.52842012,1.421154527,0.249719413,-1.180199701,176.0018597,5.276406913,0.11198166,-0.053632455,14.10105662,53.82336408,0.056519562,-0.413985174,-0.48992843,178.2653112,5.410741146,0.039302569,-0.075386709,120.4011982,31.50773784,14.11901244
1571103828,120.4011852,31.50780717,730.5097296,-0.638789187,0.712211756,-177.6661589,12.88532373,-53.71280594,-0.009160972,4.967551823,52.55347845,1.424526196,0.038618387,-1.382662878,175.9811276,5.308434663,0.170136429,-0.113712462,13.34018585,53.84167765,0.051920927,-0.638789187,-0.712211756,178.2904246,5.437549798,0.044862121,-0.112604976,120.4011979,31.50773154,14.12238384
1571103828,120.401185,31.50780073,730.3321127,-0.842371206,0.876229863,-177.737145,12.17126659,-53.7375082,-0.006062171,4.262086583,52.57815965,1.425759304,-0.237203249,-1.650558838,176.0502264,5.360937909,0.159664308,-0.161110163,12.62590196,53.85859859,0.048822126,-0.842371206,-0.876229863,178.3614107,5.549090385,-0.015098131,-0.094202601,120.4011975,31.50772518,14.12361676
1571103828,120.4011846,31.5077942,730.3034648,-0.640842941,0.642812544,-177.7803529,11.44723046,-53.77265994,-0.005563222,3.548481163,52.6111322,1.415245169,-0.097205901,-1.483727144,176.0699627,5.418324221,0.094836173,-0.237899714,11.90152582,53.88585968,0.048323177,-0.640842941,-0.642812544,178.4046185,5.595908044,-0.061452854,-0.058474887,120.4011971,31.50771874,14.11310257
1571103829,120.4011842,31.50778683,729.0143098,-0.679698969,0.436490346,-177.9053783,10.63005639,-53.80876193,0.016935663,2.825790507,52.64499883,1.404285603,-0.066900131,-1.304045115,176.0587331,5.427677165,0.104979281,-0.173746169,11.08400691,53.91305619,0.025824293,-0.679698969,-0.436490346,178.5296439,5.626347283,0.024145539,-0.040479789,120.4011966,31.50771223,14.10214304
1571103829,120.401184,31.50777972,729.1002535,-0.886806769,0.394347046,-177.9172987,9.84171071,-53.83346463,0.015434601,2.100604826,52.66873697,1.3994891,-0.1708956,-1.283013233,176.048681,5.453697348,0.189719208,-0.129571021,10.29543888,53.92916817,0.027325355,-0.886806769,-0.394347046,178.5415643,5.6406692,-0.014480014,-0.03455153,120.4011963,31.50770569,14.09734657
1571103829,120.4011837,31.50777311,728.9283661,-0.90831499,0.474872857,-177.9294686,9.108804273,-53.86291673,0.018433756,1.376739043,52.69706156,1.396549995,-0.278108994,-1.302477586,176.0496995,5.471802137,0.128443587,-0.125376743,9.562255055,53.95063331,0.024326199,-0.90831499,-0.474872857,178.5537343,5.652666065,-0.04476041,-0.096174221,120.4011959,31.50769917,14.09440762
1571103829,120.4011833,31.50776644,728.6246985,-0.712713258,0.517175918,-177.9289212,8.369245151,-53.89711859,0.023733027,0.650737296,52.73173112,1.395911231,-0.101064019,-1.459596868,176.0442089,5.504551726,0.083849843,-0.200829182,8.822367192,53.97677544,0.019026928,-0.712713258,-0.517175918,178.5531868,5.746591742,-0.036156548,-0.094131306,120.4011955,31.50769262,14.09376914
1571103829,120.401183,31.50775969,728.3840562,-0.820027127,0.278855076,-177.8704121,7.620815727,-53.92562083,0.027932326,-0.085039978,52.76911274,1.382504778,-0.149469507,-1.244173217,175.9962506,5.541894074,0.112839237,-0.23409648,8.073671651,53.99712164,0.01482763,-0.820027127,-0.278855076,178.4946777,5.769443382,-0.006508563,-0.035076575,120.401195,31.50768599,14.08036309
1571103829,120.4011826,31.50775242,728.3153013,-0.672126361,0.218866972,-177.8582428,6.814729555,-53.96267291,0.029131723,-0.819233092,52.80745844,1.376807124,-0.047601729,-1.110471808,175.9633627,5.541788186,0.088209858,-0.102587894,7.267229632,54.025389,0.013628232,-0.672126361,-0.218866972,178.4825085,5.746891444,-0.038135256,-0.027202195,120.4011945,31.50767937,14.07466592
1571103829,120.4011823,31.50774568,728.2751942,-0.657379572,0.390641068,-177.8362853,6.067408937,-53.99402502,0.029831232,-1.554696287,52.84621045,1.385650906,-0.055074682,-1.27323599,175.9549112,5.555234645,0.092726552,-0.065129464,6.519611781,54.04859698,0.012928724,-0.657379572,-0.390641068,178.4605509,5.751223236,-0.040284104,-0.05247823,120.401194,31.50767274,14.08351028
1571103830,120.4011816,31.50773788,727.1636561,-0.755511851,0.67856405,-177.9072631,5.202557297,-54.05482594,0.049230979,-2.296766085,52.88351219,1.392536946,-0.029584216,-1.548050702,175.946285,5.573722582,0.117449511,-0.132010251,5.654149032,54.0999715,-0.006471023,-0.755511851,-0.67856405,178.5315287,5.803194879,0.004522067,-0.133588015,120.4011935,31.50766606,14.09039698
1571103830,120.4011814,31.50773101,726.8427997,-0.839571576,0.47362835,-177.9291747,4.440822466,-54.08332826,0.054830641,-3.047241418,52.91849162,1.38377623,-0.171289422,-1.531562879,175.9318902,5.644525973,0.13998499,-0.285028804,4.892148873,54.12017281,-0.012070686,-0.839571576,-0.47362835,178.5534403,5.908483726,-0.027703299,-0.075157733,120.4011931,31.50765929,14.08163699
1571103830,120.401181,31.50772355,726.8370702,-0.856428225,0.175866234,-177.9384766,3.613669383,-54.11753064,0.054930406,-3.804632364,52.9561715,1.367283553,-0.251500895,-1.171410743,175.9609876,5.663279911,0.106432278,-0.17390977,4.064672242,54.1453611,-0.01217045,-0.856428225,-0.175866234,178.5627422,5.890496811,-0.049324325,-0.007818681,120.4011926,31.50765247,14.06514516
1571103830,120.4011806,31.50771667,726.9459322,-0.718117446,0.219218771,-177.938536,2.850825806,-54.15173272,0.05303031,-4.557098904,52.99791043,1.370151382,-0.029535477,-1.104401516,175.9223943,5.651872773,0.096169952,-0.063046776,3.301501303,54.17124976,-0.010270354,-0.718117446,-0.219218771,178.5628017,5.873968132,-0.037020554,-0.032541048,120.4011921,31.50764568,14.06801395
1571103830,120.4011803,31.50770977,726.6078871,-0.817561628,0.416174992,-177.8943009,2.085764631,-54.18118501,0.058930262,-5.315214947,53.03668434,1.378882754,-0.122580381,-1.291944321,175.9099592,5.679008315,0.083335279,-0.104148212,2.536164648,54.19236475,-0.016170306,-0.817561628,-0.416174992,178.5185665,5.888552601,-0.01244517,-0.124365367,120.4011916,31.50763885,14.07674636
1571103830,120.40118,31.50770284,726.1036842,-0.928699265,0.568355952,-177.7584499,1.31737711,-54.21158724,0.067730315,-6.066950374,53.08258959,1.377525676,-0.189504677,-1.489909277,175.7648575,5.692267379,0.067972077,-0.167838285,1.767491494,54.21439338,-0.02497036,-0.928699265,-0.568355952,178.3827155,5.944666649,-0.000950752,-0.087499447,120.401191,31.50763208,14.07539046
1571103830,120.4011796,31.50769529,726.1495208,-0.760886796,0.347760015,-177.6874114,0.480245012,-54.25338928,0.06693055,-6.833223068,53.13119951,1.372171622,-0.149131033,-1.371908019,175.6622972,5.74569382,0.051437093,-0.191752199,0.929953639,54.24707216,-0.024170595,-0.760886796,-0.347760015,178.3116771,5.990497696,-0.099491895,-0.020582827,120.4011904,31.50762517,14.07003771
