time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt,loop_pose_x,loop_pose_y,loop_pose_z,loop_lat,loop_lon,loop_alt,loop_roll,loop_pitch,loop_yaw
1573523689,31.50738545,120.4013174,12.466,-1.242486532,1.087065849,26.03156181,-34.85345762,-39.03061154,0.028114922,-34.098,44.29936,3.97838,-1.679646055,2.026752084,-39.85549665,3.998454155,0.225780123,0.182355928,-39.56956989,33.80920607,-0.024294922,-1.242486532,-1.087065849,-18.02964205,3.878279876,0.024772462,-0.014746774,31.50744749,120.401216,16.46870702,-38.87279,35.80876,0.51269,31.50739418,120.4012975,13.00299148,-0.029252851,0.035307012,-0.431106093
1573523689,31.50738859,120.4013191,12.4689,-1.463838786,1.100679516,25.87639091,-34.50529994,-38.86436894,0.025212006,-33.77791,44.06476,3.9841,-1.866086915,2.09355451,-39.70661474,3.998066201,0.268002832,0.243557477,-39.20166007,33.69304784,-0.021392006,-1.463838786,-1.100679516,-17.87447116,3.838751379,0.020581267,-0.094562358,31.50745005,120.4012189,16.47442367,-38.50059,35.66786,0.51486,31.50739733,120.4012995,13.0051584,-0.032487313,0.036518679,-0.42825315
1573523690,31.5073917,120.4013209,12.4656,-1.572793652,1.403979916,25.63752017,-34.16046859,-38.69527647,0.028509116,-33.45932,43.83465,3.99092,-2.091344947,2.000403614,-39.5792641,3.967259903,0.247017976,0.189543862,-38.83664747,33.57360445,-0.024689116,-1.572793652,-1.403979916,-17.63560041,3.862082723,-0.078185664,-0.122555549,31.50745261,120.4012218,16.48124039,-38.12172,35.52857,0.51818,31.50740054,120.4013015,13.00847532,-0.03648353,0.03498968,-0.425830703
1573523690,31.50739485,120.4013228,12.4648,-1.414928122,1.435330331,25.42774119,-33.81120215,-38.51763446,0.029306172,-33.13674,43.59721,3.9931,-2.166848942,1.736161409,-39.36269053,4.018984,0.168009654,0.128954375,-38.46605281,33.44631216,-0.025486172,-1.414928122,-1.435330331,-17.42582143,3.949180542,-0.085100855,-0.098383086,31.50745519,120.4012247,16.48341705,-37.75339,35.38892,0.51715,31.50740365,120.4013035,13.00744233,-0.037824341,0.030199356,-0.421760263
1573523690,31.50739804,120.4013246,12.4638,-1.313330828,1.316917348,25.32470675,-33.45750056,-38.34189235,0.030303242,-32.82104,43.35718,3.9924,-1.994388329,1.745311551,-39.17164094,4.080041563,0.152624866,0.117479452,-38.09133066,33.32151866,-0.026483242,-1.313330828,-1.316917348,-17.32278699,3.953166866,-0.05617704,-0.112500231,31.50745771,120.4012277,16.48271377,-37.3696,35.23864,0.5116,31.50740689,120.4013057,13.00188921,-0.034852597,0.030601197,-0.418029508
1573523690,31.50740156,120.4013266,12.4617,-1.304260775,1.312308408,25.13590772,-33.06720913,-38.15000096,0.032400049,-32.48973,43.11084,3.98998,-1.912030494,1.824400824,-39.06838771,4.091439947,0.1779544,0.129528989,-37.67812686,33.18582665,-0.028580049,-1.304260775,-1.312308408,-17.13398796,3.957885003,-0.052517442,-0.106894674,31.50746036,120.4012308,16.48029038,-36.98778,35.09075,0.50562,31.50741012,120.4013078,12.99590614,-0.033288096,0.031877557,-0.416167078
1573523690,31.50740447,120.4013282,12.4612,-1.36157147,1.323368273,25.01827119,-32.74455342,-37.99610784,0.032897459,-32.16286,42.86916,3.98841,-1.887119376,1.821444287,-38.9218332,4.099968452,0.182749053,0.132540656,-37.33718983,33.07834763,-0.029077459,-1.36157147,-1.323368273,-17.01635143,3.970298259,-0.017761838,-0.082861785,31.50746297,120.4012338,16.47871707,-36.60255,34.94487,0.5008,31.50741337,120.4013099,12.99108308,-0.032884256,0.031775066,-0.413333804
1573523690,31.50740771,120.40133,12.4646,-1.418372636,1.334883239,24.94785578,-32.3853079,-37.82511552,0.029494604,-31.83085,42.6279,3.98952,-1.94663092,1.824802374,-38.81010735,4.108084284,0.205853906,0.183393282,-36.95763893,32.95902943,-0.025674604,-1.418372636,-1.334883239,-16.94593602,3.986827188,-0.05461349,-0.03875098,31.50746564,120.4012368,16.47982376,-36.21318,34.80133,0.49882,31.50741667,120.4013119,12.98910005,-0.034022349,0.031853383,-0.411109143
1573523690,31.50741094,120.4013319,12.4699,-1.339912632,1.26907694,24.8438735,-32.02717119,-37.65032343,0.024191753,-31.49609,42.38657,3.99545,-1.99258501,1.803142251,-38.75972406,4.128917027,0.170979177,0.196646995,-36.57865709,32.83579409,-0.020371753,-1.339912632,-1.26907694,-16.84195374,3.992907706,-0.094680872,-0.050073384,31.50746832,120.4012398,16.48575047,-35.82126,34.65868,0.50085,31.50741999,120.401314,12.99112703,-0.034865286,0.031385894,-0.410074786
1573523690,31.50741417,120.4013337,12.4707,-1.130974518,1.315775715,24.75125625,-31.66903446,-37.47363142,0.023388919,-31.16029,42.14141,4.0008,-1.911523685,1.865525724,-38.66195673,4.143902918,0.136910811,0.180990837,-36.19941076,32.71067734,-0.019568919,-1.130974518,-1.315775715,-16.74933649,4.006189406,-0.09143372,-0.12825556,31.50747101,120.4012428,16.49109718,-35.42798,34.51144,0.50289,31.50742332,120.4013161,12.993164,-0.03339601,0.032553873,-0.408191887
