time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt,loop_pose_x,loop_pose_y,loop_pose_z,loop_lat,loop_lon,loop_alt,loop_roll,loop_pitch,loop_yaw
1573539304,31.50807629,120.4019866,12.5492,-0.045991869,1.935785311,165.046977,-3.285328662,0.666860275,-0.008799117,4.92466,0.38748,-0.02978,2.856555224,-0.076400828,6.970577663,2.506297573,-0.058980233,-0.007011415,5.071762889,0.387484955,-0.017890883,-0.045991869,-1.935785311,9.171601673,2.582694335,-0.111373481,-0.035051229,31.50807761,120.4019864,12.53731081,,,,,,,,,
1573539305,31.50807376,120.4019873,12.5549,-0.094247486,1.95253678,165.0575111,-3.565851158,0.729556561,-0.014498958,5.26993,0.42232,-0.02856,2.294838242,-0.098338857,6.965170195,2.593801178,-0.072655559,-0.007548646,5.357174114,0.421604264,-0.012191042,-0.094247486,-1.95253678,9.161067645,2.637256588,-0.113328303,-0.038564303,31.50807454,120.4019872,12.538531,,,,,,,,,
1573539305,31.50807021,120.4019882,12.5626,-0.161366076,2.036145305,165.1486455,-3.959469677,0.815051503,-0.022198714,5.63504,0.45212,-0.02334,1.767250377,-0.183484879,6.900558034,2.689786779,-0.082691821,-0.013740249,5.757402685,0.467013683,-0.004491286,-0.161366076,-2.036145305,9.069933175,2.735772055,-0.120880836,-0.043269593,31.50807129,120.4019879,12.54375121,,,,,,,,,
1573539305,31.50806703,120.401989,12.5697,-0.259147579,2.011849342,165.3203902,-4.312063169,0.89104701,-0.029298474,6.0095,0.47874,-0.02684,1.232925317,-0.135675948,6.733951383,2.781460669,-0.111596706,-0.017069257,6.115857991,0.50710459,0.002608474,-0.259147579,-2.011849342,8.898188479,2.800042387,-0.128926127,-0.042007884,31.50806796,120.4019886,12.54025146,,,,,,,,,
1573539305,31.50806378,120.4019898,12.5774,-0.338947229,1.955494963,165.6304582,-4.672418154,0.966092583,-0.036998208,6.39703,0.5024,-0.03276,0.843756517,0.003097926,6.43100365,2.851478289,-0.144657547,-0.009376642,6.481939621,0.54546855,0.010308208,-0.338947229,-1.955494963,8.588120539,2.850495577,-0.15062303,-0.038781817,31.5080645,120.4019892,12.53433173,6.40345,0.50346,-0.03449,31.50806445,120.4019892,12.53260174,0.009884033,0.000505011,0.112522725
1573539305,31.50806021,120.4019905,12.5864,-0.382215484,1.904413153,166.1032711,-5.068254244,1.042088107,-0.045997894,6.7886,0.52407,-0.03548,0.503915842,0.068809704,6.005399936,2.911268656,-0.178079256,0.000902524,6.883417571,0.581203485,0.019307894,-0.382215484,-1.904413153,8.115307643,2.887986713,-0.172099541,-0.023534979,31.50806101,120.4019899,12.53161203,6.79133,0.52597,-0.03469,31.50806099,120.4019899,12.53240203,0.005355796,0.000919605,0.105231657
1573539305,31.50805708,120.4019912,12.5873,-0.387827032,1.731437157,166.6126285,-5.41530381,1.102884534,-0.046897596,7.17899,0.53988,-0.03568,0.29304468,0.22571874,5.49162578,2.888540237,-0.198475067,4.58E-06,7.234826092,0.606731083,0.020207596,-0.387827032,-1.731437157,7.605950235,2.82644135,-0.18473872,-0.01555737,31.50805752,120.4019904,12.53141236,7.17995,0.54052,-0.03562,31.50805751,120.4019904,12.53147236,0.003256342,0.004008183,0.096124041
1573539305,31.50805357,120.4019919,12.5959,-0.394341299,1.674041547,167.2695578,-5.804487196,1.166530801,-0.055497243,7.56354,0.54783,-0.03681,0.172423062,0.304618228,4.885836992,2.85449324,-0.205080482,0.008213404,7.628441191,0.630849729,0.028807243,-0.394341299,-1.674041547,6.94902093,2.787884956,-0.181643429,-0.023903938,31.50805408,120.4019909,12.5302827,,,,,,,,,
1573539306,31.50805036,120.4019924,12.6042,-0.478189676,1.689430947,167.936543,-6.160407045,1.220677633,-0.063796896,7.94567,0.55192,-0.03536,-0.005435676,0.257059913,4.220211018,2.832134899,-0.204118749,0.024947336,7.988005038,0.648868019,0.037106896,-0.478189676,-1.689430947,6.282035683,2.756111684,-0.179604295,-0.010858703,31.50805065,120.4019914,12.53173306,7.94687,0.55393,-0.03345,31.50805064,120.4019914,12.53364306,-0.000460586,0.003779597,0.073956455
1573539306,31.50804691,120.401993,12.6144,-0.532162965,1.65158475,168.6851813,-6.542937727,1.273874526,-0.073996504,8.32496,0.5513,-0.03175,-0.103368845,0.217567666,3.522894165,2.821248261,-0.223075669,0.022930771,8.373948668,0.663260594,0.047306504,-0.532162965,-1.65158475,5.533397437,2.727399285,-0.18852231,-0.009462592,31.50804725,120.4019918,12.53534344,,,,,,,,,
